C. Demografía y Población
Padrón municipal
Características de la población a 1 de enero
Nivel de estudios
"1.1.6.2. Población de 25 y más años clasificada por Nivel de estudios según Distrito y Grupo de edad, para cada Sexo"
;;;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres
1 de enero de 2023;11. Carabanchel;25 a 29 años;18.498;170;269;884;5.521;1.074;907;4.193;301;232;79;3.542;140;1.186;0;8.972;116;160;518;2.786;574;479;2.139;129;80;42;1.402;59;488;0;9.526;54;109;366;2.735;500;428;2.054;172;152;37;2.140;81;698;0
1 de enero de 2023;11. Carabanchel;30 a 34 años;18.570;81;373;952;5.798;978;1.059;3.004;350;479;159;3.685;169;1.482;1;9.101;57;229;520;2.946;537;576;1.539;160;168;108;1.543;91;627;0;9.469;24;144;432;2.852;441;483;1.465;190;311;51;2.142;78;855;1
1 de enero de 2023;11. Carabanchel;35 a 39 años;17.810;39;313;1.129;6.203;868;971;2.611;382;951;258;2.745;200;1.139;1;8.651;18;177;608;3.073;461;547;1.379;189;306;178;1.156;103;456;0;9.159;21;136;521;3.130;407;424;1.232;193;645;80;1.589;97;683;1
1 de enero de 2023;11. Carabanchel;40 a 44 años;20.271;26;208;1.306;7.078;1.000;1.038;3.497;555;1.192;320;2.901;265;885;0;9.615;13;109;666;3.525;527;557;1.721;231;377;227;1.134;149;379;0;10.656;13;99;640;3.553;473;481;1.776;324;815;93;1.767;116;506;0
1 de enero de 2023;11. Carabanchel;45 a 49 años;22.495;35;239;1.419;6.881;1.231;1.444;3.898;692;1.503;541;3.651;244;717;0;10.705;14;120;724;3.521;637;763;1.962;274;467;351;1.478;121;273;0;11.790;21;119;695;3.360;594;681;1.936;418;1.036;190;2.173;123;444;0
1 de enero de 2023;11. Carabanchel;50 a 54 años;21.344;52;293;1.513;6.786;1.448;1.495;3.729;505;1.278;385;3.173;133;554;0;10.235;25;149;733;3.354;761;859;1.796;195;412;297;1.357;70;227;0;11.109;27;144;780;3.432;687;636;1.933;310;866;88;1.816;63;327;0
1 de enero de 2023;11. Carabanchel;55 a 59 años;18.774;63;359;1.589;6.086;1.454;1.319;3.473;387;985;219;2.307;81;452;0;8.709;28;170;757;2.935;679;719;1.577;151;315;182;964;36;196;0;10.065;35;189;832;3.151;775;600;1.896;236;670;37;1.343;45;256;0
1 de enero de 2023;11. Carabanchel;60 a 64 años;15.320;66;363;1.828;5.286;987;716;3.078;240;780;157;1.448;48;323;0;6.999;20;154;808;2.459;429;417;1.442;79;236;124;650;29;152;0;8.321;46;209;1.020;2.827;558;299;1.636;161;544;33;798;19;171;0
1 de enero de 2023;11. Carabanchel;65 a 69 años;11.381;51;419;2.150;3.890;476;307;2.085;172;561;105;935;29;201;0;4.900;17;178;852;1.537;185;226;1.004;55;201;88;438;20;99;0;6.481;34;241;1.298;2.353;291;81;1.081;117;360;17;497;9;102;0
1 de enero de 2023;11. Carabanchel;70 a 74 años;9.830;56;630;2.925;3.273;343;219;1.204;82;387;128;473;22;88;0;4.034;17;199;1.088;1.199;150;167;627;26;135;109;256;16;45;0;5.796;39;431;1.837;2.074;193;52;577;56;252;19;217;6;43;0
1 de enero de 2023;11. Carabanchel;75 a 79 años;9.406;84;1.026;3.520;2.889;266;197;614;56;297;112;283;16;46;0;3.696;16;323;1.263;1.056;139;152;330;21;101;98;161;8;28;0;5.710;68;703;2.257;1.833;127;45;284;35;196;14;122;8;18;0
1 de enero de 2023;11. Carabanchel;80 a 84 años;7.308;86;1.290;2.994;1.776;193;143;418;18;170;52;133;7;28;0;2.734;11;356;1.005;684;103;116;238;6;62;45;85;5;18;0;4.574;75;934;1.989;1.092;90;27;180;12;108;7;48;2;10;0
1 de enero de 2023;11. Carabanchel;85 a 89 años;6.206;131;1.499;2.778;1.123;96;73;242;16;119;24;86;3;16;0;2.115;10;400;915;438;62;50;116;4;39;23;45;0;13;0;4.091;121;1.099;1.863;685;34;23;126;12;80;1;41;3;3;0
1 de enero de 2023;11. Carabanchel;90 a 94 años;3.162;62;966;1.345;504;37;24;102;9;57;13;34;2;7;0;934;7;231;396;169;19;18;40;3;14;12;18;2;5;0;2.228;55;735;949;335;18;6;62;6;43;1;16;0;2;0
1 de enero de 2023;11. Carabanchel;95 a 99 años;719;18;265;310;74;9;3;19;1;6;2;9;1;2;0;159;1;49;67;24;4;1;7;0;1;1;3;1;0;0;560;17;216;243;50;5;2;12;1;5;1;6;0;2;0
1 de enero de 2023;11. Carabanchel;100 y más años;126;6;39;63;11;1;0;4;0;2;0;0;0;0;0;23;1;6;12;2;1;0;1;0;0;0;0;0;0;0;103;5;33;51;9;0;0;3;0;2;0;0;0;0;0
1 de enero de 2023;12. Usera;Total;107.428;940;5.926;17.170;37.169;5.877;4.584;15.386;1.818;3.595;1.039;10.334;664;2.925;1;49.442;309;2.191;7.394;17.898;2.924;2.511;7.529;721;1.157;752;4.404;341;1.311;0;57.986;631;3.735;9.776;19.271;2.953;2.073;7.857;1.097;2.438;287;5.930;323;1.614;1
1 de enero de 2023;12. Usera;25 a 29 años;9.900;168;191;717;3.143;603;440;2.191;147;105;40;1.574;53;528;0;4.913;108;117;409;1.643;328;219;1.090;69;33;20;628;24;225;0;4.987;60;74;308;1.500;275;221;1.101;78;72;20;946;29;303;0
1 de enero de 2023;12. Usera;30 a 34 años;9.776;57;339;744;3.403;569;428;1.520;145;220;67;1.532;73;679;0;4.766;35;218;380;1.714;274;221;779;67;65;51;640;35;287;0;5.010;22;121;364;1.689;295;207;741;78;155;16;892;38;392;0
1 de enero de 2023;12. Usera;35 a 39 años;9.892;23;221;954;3.952;519;466;1.292;188;363;116;1.229;94;475;0;4.789;13;137;493;1.909;277;253;654;82;116;64;536;50;205;0;5.103;10;84;461;2.043;242;213;638;106;247;52;693;44;270;0
1 de enero de 2023;12. Usera;40 a 44 años;10.946;21;135;1.031;4.432;536;465;1.784;278;477;130;1.161;161;334;1;5.285;10;60;528;2.205;269;258;888;95;147;94;498;80;153;0;5.661;11;75;503;2.227;267;207;896;183;330;36;663;81;181;1
1 de enero de 2023;12. Usera;45 a 49 años;12.440;29;211;1.265;4.626;669;661;2.009;356;640;189;1.391;103;291;0;5.886;12;102;643;2.320;334;342;935;131;191;125;566;50;135;0;6.554;17;109;622;2.306;335;319;1.074;225;449;64;825;53;156;0
1 de enero de 2023;12. Usera;50 a 54 años;11.864;43;245;1.357;4.333;804;752;1.766;267;514;181;1.321;63;218;0;5.720;20;124;690;2.159;390;391;853;119;169;125;552;30;98;0;6.144;23;121;667;2.174;414;361;913;148;345;56;769;33;120;0
1 de enero de 2023;12. Usera;55 a 59 años;10.567;49;253;1.322;3.828;940;652;1.693;195;413;99;920;40;163;0;4.985;18;111;655;1.867;447;336;751;74;128;82;411;19;86;0;5.582;31;142;667;1.961;493;316;942;121;285;17;509;21;77;0
1 de enero de 2023;12. Usera;60 a 64 años;8.427;46;245;1.442;3.127;612;339;1.396;123;327;69;561;22;118;0;3.846;11;99;628;1.433;294;192;668;43;117;56;232;14;59;0;4.581;35;146;814;1.694;318;147;728;80;210;13;329;8;59;0
1 de enero de 2023;12. Usera;65 a 69 años;6.213;68;349;1.552;2.273;238;133;878;63;196;39;333;23;68;0;2.807;15;150;655;1.023;107;92;435;21;67;37;157;14;34;0;3.406;53;199;897;1.250;131;41;443;42;129;2;176;9;34;0
1 de enero de 2023;12. Usera;70 a 74 años;4.690;72;507;1.579;1.479;147;108;406;29;129;37;155;15;27;0;2.027;16;165;628;612;70;84;241;10;42;32;98;12;17;0;2.663;56;342;951;867;77;24;165;19;87;5;57;3;10;0
1 de enero de 2023;12. Usera;75 a 79 años;4.226;79;709;1.646;1.163;104;64;218;14;85;34;96;3;11;0;1.629;19;220;596;455;49;57;106;6;32;30;52;2;5;0;2.597;60;489;1.050;708;55;7;112;8;53;4;44;1;6;0
1 de enero de 2023;12. Usera;80 a 84 años;3.173;91;730;1.308;686;60;32;120;7;55;29;41;8;6;0;1.181;14;225;449;277;37;27;67;4;22;28;21;7;3;0;1.992;77;505;859;409;23;5;53;3;33;1;20;1;3;0
1 de enero de 2023;12. Usera;85 a 89 años;3.234;110;1.019;1.381;477;51;34;79;2;47;6;17;5;6;0;1.026;11;277;412;183;29;32;43;0;17;5;11;3;3;0;2.208;99;742;969;294;22;2;36;2;30;1;6;2;3;0
1 de enero de 2023;12. Usera;90 a 94 años;1.638;68;586;698;203;22;9;25;2;19;2;2;1;1;0;481;7;152;192;78;16;7;14;0;10;2;1;1;1;0;1.157;61;434;506;125;6;2;11;2;9;0;1;0;0;0
1 de enero de 2023;12. Usera;95 a 99 años;381;14;155;151;39;3;1;9;2;5;1;1;0;0;0;90;0;30;31;18;3;0;5;0;1;1;1;0;0;0;291;14;125;120;21;0;1;4;2;4;0;0;0;0;0
1 de enero de 2023;12. Usera;100 y más años;61;2;31;23;5;0;0;0;0;0;0;0;0;0;0;11;0;4;5;2;0;0;0;0;0;0;0;0;0;0;50;2;27;18;3;0;0;0;0;0;0;0;0;0;0
1 de enero de 2023;13. Puente de Vallecas;Total;185.141;2.067;12.598;29.407;62.832;10.620;7.882;27.471;2.927;5.544;1.507;16.938;955;4.393;0;85.712;767;4.682;12.964;30.685;5.398;4.376;13.320;1.130;1.823;1.091;7.143;460;1.873;0;99.429;1.300;7.916;16.443;32.147;5.222;3.506;14.151;1.797;3.721;416;9.795;495;2.520;0
1 de enero de 2023;13. Puente de Vallecas;25 a 29 años;17.937;457;428;1.081;5.474;1.105;871;3.991;265;207;74;2.981;102;901;0;8.870;304;272;585;2.823;607;452;2.068;122;82;45;1.119;44;347;0;9.067;153;156;496;2.651;498;419;1.923;143;125;29;1.862;58;554;0
1 de enero de 2023;13. Puente de Vallecas;30 a 34 años;17.989;207;756;1.162;5.899;1.176;942;2.949;282;396;140;2.903;118;1.059;0;8.986;131;474;620;3.070;636;513;1.472;110;138;88;1.229;64;441;0;9.003;76;282;542;2.829;540;429;1.477;172;258;52;1.674;54;618;0
1 de enero de 2023;13. Puente de Vallecas;35 a 39 años;16.916;38;549;1.526;6.383;1.008;807;2.558;358;690;200;1.965;147;687;0;8.477;23;329;868;3.284;498;431;1.296;150;237;127;867;68;299;0;8.439;15;220;658;3.099;510;376;1.262;208;453;73;1.098;79;388;0
1 de enero de 2023;13. Puente de Vallecas;40 a 44 años;17.801;43;305;1.529;7.253;1.069;744;3.062;473;715;190;1.781;198;439;0;8.793;17;152;852;3.748;551;393;1.472;190;226;132;760;94;206;0;9.008;26;153;677;3.505;518;351;1.590;283;489;58;1.021;104;233;0
1 de enero de 2023;13. Puente de Vallecas;45 a 49 años;18.053;64;380;1.768;7.030;1.146;964;2.953;486;739;235;1.798;146;344;0;8.772;33;185;916;3.630;593;472;1.389;172;234;164;774;75;135;0;9.281;31;195;852;3.400;553;492;1.564;314;505;71;1.024;71;209;0
1 de enero de 2023;13. Puente de Vallecas;50 a 54 años;18.230;65;426;2.001;6.944;1.401;1.059;2.984;372;728;200;1.660;100;290;0;8.630;24;226;1.044;3.360;712;563;1.375;128;234;146;653;42;123;0;9.600;41;200;957;3.584;689;496;1.609;244;494;54;1.007;58;167;0
1 de enero de 2023;13. Puente de Vallecas;55 a 59 años;19.089;88;505;2.232;7.112;1.669;1.201;3.292;273;657;153;1.583;57;267;0;8.779;29;223;1.074;3.376;805;665;1.419;115;185;119;629;25;115;0;10.310;59;282;1.158;3.736;864;536;1.873;158;472;34;954;32;152;0
1 de enero de 2023;13. Puente de Vallecas;60 a 64 años;16.633;90;575;2.904;6.211;1.023;691;2.803;202;615;124;1.152;43;200;0;7.625;30;224;1.264;2.863;457;434;1.318;76;198;106;541;23;91;0;9.008;60;351;1.640;3.348;566;257;1.485;126;417;18;611;20;109;0
1 de enero de 2023;13. Puente de Vallecas;65 a 69 años;11.735;90;781;3.129;4.073;451;250;1.635;103;351;77;659;19;117;0;5.274;32;300;1.252;1.859;214;178;825;27;127;69;320;11;60;0;6.461;58;481;1.877;2.214;237;72;810;76;224;8;339;8;57;0
1 de enero de 2023;13. Puente de Vallecas;70 a 74 años;8.525;113;1.074;3.097;2.575;271;150;651;57;174;50;246;12;55;0;3.688;34;349;1.269;1.097;143;112;370;22;66;42;142;7;35;0;4.837;79;725;1.828;1.478;128;38;281;35;108;8;104;5;20;0
1 de enero de 2023;13. Puente de Vallecas;75 a 79 años;7.402;144;1.519;3.107;1.754;155;89;295;30;123;29;132;7;18;0;2.951;20;473;1.248;722;90;65;164;10;49;24;71;4;11;0;4.451;124;1.046;1.859;1.032;65;24;131;20;74;5;61;3;7;0
1 de enero de 2023;13. Puente de Vallecas;80 a 84 años;5.790;198;1.741;2.310;1.091;67;60;159;13;82;18;40;3;8;0;2.060;38;511;819;451;44;53;74;3;27;15;19;2;4;0;3.730;160;1.230;1.491;640;23;7;85;10;55;3;21;1;4;0
1 de enero de 2023;13. Puente de Vallecas;85 a 89 años;5.475;243;2.044;2.206;707;54;38;89;9;39;12;27;2;5;0;1.820;31;580;758;287;36;31;51;3;15;9;15;0;4;0;3.655;212;1.464;1.448;420;18;7;38;6;24;3;12;2;1;0
1 de enero de 2023;13. Puente de Vallecas;90 a 94 años;2.876;173;1.220;1.105;264;19;12;42;3;20;5;10;1;2;0;839;18;327;342;93;10;10;24;2;3;5;3;1;1;0;2.037;155;893;763;171;9;2;18;1;17;0;7;0;1;0
1 de enero de 2023;13. Puente de Vallecas;95 a 99 años;618;46;267;222;55;6;4;8;1;7;0;1;0;1;0;139;3;55;49;20;2;4;3;0;1;0;1;0;1;0;479;43;212;173;35;4;0;5;1;6;0;0;0;0;0
1 de enero de 2023;13. Puente de Vallecas;100 y más años;72;8;28;28;7;0;0;0;0;1;0;0;0;0;0;9;0;2;4;2;0;0;0;0;1;0;0;0;0;0;63;8;26;24;5;0;0;0;0;0;0;0;0;0;0
1 de enero de 2023;14. Moratalaz;Total;74.143;493;3.068;8.674;17.161;3.487;3.661;12.856;1.260;4.282;1.469;13.376;546;3.810;0;32.805;191;948;3.091;7.557;1.760;2.138;6.255;449;1.347;1.146;5.909;288;1.726;0;41.338;302;2.120;5.583;9.604;1.727;1.523;6.601;811;2.935;323;7.467;258;2.084;0
1 de enero de 2023;14. Moratalaz;25 a 29 años;5.690;107;66;124;1.052;257;276;1.347;57;44;21;1.716;46;577;0;2.807;73;36;64;549;154;153;727;33;21;8;712;20;257;0;2.883;34;30;60;503;103;123;620;24;23;13;1.004;26;320;0
1 de enero de 2023;14. Moratalaz;30 a 34 años;5.341;31;122;132;1.035;310;301;904;77;149;60;1.493;60;667;0;2.687;21;77;76;584;175;173;517;36;47;45;640;32;264;0;2.654;10;45;56;451;135;128;387;41;102;15;853;28;403;0
1 de enero de 2023;14. Moratalaz;35 a 39 años;5.089;8;86;203;1.121;241;334;794;99;354;92;1.178;59;520;0;2.472;5;45;120;594;121;194;429;34;88;64;510;34;234;0;2.617;3;41;83;527;120;140;365;65;266;28;668;25;286;0
1 de enero de 2023;14. Moratalaz;40 a 44 años;5.637;18;45;185;1.326;279;286;1.035;172;425;151;1.266;92;357;0;2.701;7;19;98;694;147;157;548;69;123;104;541;42;152;0;2.936;11;26;87;632;132;129;487;103;302;47;725;50;205;0
1 de enero de 2023;14. Moratalaz;45 a 49 años;6.046;23;62;199;1.327;297;335;1.095;187;433;188;1.479;96;325;0;2.836;13;27;97;688;157;188;570;66;135;124;592;45;134;0;3.210;10;35;102;639;140;147;525;121;298;64;887;51;191;0
1 de enero de 2023;14. Moratalaz;50 a 54 años;7.077;27;86;311;1.510;399;470;1.358;188;529;176;1.605;69;349;0;3.215;9;33;166;740;212;267;610;67;153;128;635;40;155;0;3.862;18;53;145;770;187;203;748;121;376;48;970;29;194;0
1 de enero de 2023;14. Moratalaz;55 a 59 años;7.911;28;86;434;1.707;583;606;1.569;163;591;176;1.582;42;344;0;3.558;14;39;210;788;287;318;704;53;171;134;658;25;157;0;4.353;14;47;224;919;296;288;865;110;420;42;924;17;187;0
1 de enero de 2023;14. Moratalaz;60 a 64 años;6.837;36;81;542;1.579;381;386;1.528;123;525;141;1.193;32;290;0;3.130;12;27;260;727;164;215;681;38;168;119;565;20;134;0;3.707;24;54;282;852;217;171;847;85;357;22;628;12;156;0
1 de enero de 2023;14. Moratalaz;65 a 69 años;5.303;23;138;704;1.384;196;172;1.222;86;369;67;752;17;173;0;2.263;10;52;265;507;74;105;560;19;132;54;373;9;103;0;3.040;13;86;439;877;122;67;662;67;237;13;379;8;70;0
1 de enero de 2023;14. Moratalaz;70 a 74 años;4.545;25;199;914;1.406;158;152;739;49;263;97;460;14;69;0;1.862;2;66;315;458;69;105;332;16;93;87;263;11;45;0;2.683;23;133;599;948;89;47;407;33;170;10;197;3;24;0
1 de enero de 2023;14. Moratalaz;75 a 79 años;4.712;30;378;1.329;1.400;151;127;533;28;237;97;326;11;65;0;1.790;5;103;400;467;70;88;239;5;78;87;203;7;38;0;2.922;25;275;929;933;81;39;294;23;159;10;123;4;27;0
1 de enero de 2023;14. Moratalaz;80 a 84 años;4.198;47;509;1.318;1.138;130;116;399;17;174;118;182;4;46;0;1.533;8;131;379;349;69;90;171;9;69;111;114;2;31;0;2.665;39;378;939;789;61;26;228;8;105;7;68;2;15;0
1 de enero de 2023;14. Moratalaz;85 a 89 años;3.691;56;661;1.456;791;71;71;243;11;134;69;107;3;18;0;1.298;8;162;409;285;38;62;128;3;48;66;73;1;15;0;2.393;48;499;1.047;506;33;9;115;8;86;3;34;2;3;0
1 de enero de 2023;14. Moratalaz;90 a 94 años;1.659;27;411;673;312;30;28;78;1;46;13;31;1;8;0;564;4;111;208;102;20;22;36;0;18;13;25;0;5;0;1.095;23;300;465;210;10;6;42;1;28;0;6;1;3;0
1 de enero de 2023;14. Moratalaz;95 a 99 años;360;7;118;132;67;4;1;12;1;8;3;5;0;2;0;82;0;18;22;24;3;1;3;0;3;2;4;0;2;0;278;7;100;110;43;1;0;9;1;5;1;1;0;0;0
1 de enero de 2023;14. Moratalaz;100 y más años;47;0;20;18;6;0;0;0;1;1;0;1;0;0;0;7;0;2;2;1;0;0;0;1;0;0;1;0;0;0;40;0;18;16;5;0;0;0;0;1;0;0;0;0;0
1 de enero de 2023;15. Ciudad Lineal;Total;175.176;624;4.944;16.698;39.875;6.699;7.268;29.707;3.714;9.746;3.076;38.412;1.586;12.827;0;77.787;243;1.500;5.962;17.517;3.368;4.062;14.053;1.350;3.119;2.332;17.508;865;5.908;0;97.389;381;3.444;10.736;22.358;3.331;3.206;15.654;2.364;6.627;744;20.904;721;6.919;0
1 de enero de 2023;15. Ciudad Lineal;25 a 29 años;15.113;114;67;350;2.913;525;736;3.389;221;163;83;4.655;106;1.791;0;7.288;73;46;196;1.534;293;403;1.774;108;78;47;1.898;58;780;0;7.825;41;21;154;1.379;232;333;1.615;113;85;36;2.757;48;1.011;0
1 de enero de 2023;15. Ciudad Lineal;30 a 34 años;16.039;41;146;333;3.064;614;830;2.465;301;459;189;5.023;171;2.403;0;7.845;26;86;191;1.578;373;488;1.366;141;143;133;2.233;89;998;0;8.194;15;60;142;1.486;241;342;1.099;160;316;56;2.790;82;1.405;0
1 de enero de 2023;15. Ciudad Lineal;35 a 39 años;14.867;15;90;425;3.446;571;853;2.102;356;850;283;3.890;228;1.758;0;7.190;6;58;213;1.739;308;503;1.079;152;270;200;1.781;128;753;0;7.677;9;32;212;1.707;263;350;1.023;204;580;83;2.109;100;1.005;0
1 de enero de 2023;15. Ciudad Lineal;40 a 44 años;15.454;15;58;450;3.776;609;665;2.547;482;1.015;328;3.901;267;1.341;0;7.429;6;24;227;1.868;326;379;1.352;194;320;227;1.770;130;606;0;8.025;9;34;223;1.908;283;286;1.195;288;695;101;2.131;137;735;0
1 de enero de 2023;15. Ciudad Lineal;45 a 49 años;16.188;30;73;483;3.590;653;698;2.673;521;1.045;371;4.528;238;1.285;0;7.797;12;38;241;1.824;368;362;1.410;206;326;251;2.040;130;589;0;8.391;18;35;242;1.766;285;336;1.263;315;719;120;2.488;108;696;0
1 de enero de 2023;15. Ciudad Lineal;50 a 54 años;16.153;27;88;593;3.623;793;840;2.796;535;1.154;361;4.133;169;1.041;0;7.372;15;28;286;1.741;405;417;1.315;160;416;253;1.763;87;486;0;8.781;12;60;307;1.882;388;423;1.481;375;738;108;2.370;82;555;0
1 de enero de 2023;15. Ciudad Lineal;55 a 59 años;16.686;52;131;767;3.407;935;953;3.356;469;1.189;292;4.001;126;1.008;0;7.410;24;52;343;1.569;423;484;1.488;163;378;226;1.718;71;471;0;9.276;28;79;424;1.838;512;469;1.868;306;811;66;2.283;55;537;0
1 de enero de 2023;15. Ciudad Lineal;60 a 64 años;14.824;44;155;1.008;3.491;703;585;3.372;284;1.089;265;2.904;89;835;0;6.432;15;69;430;1.509;265;297;1.476;71;351;203;1.305;44;397;0;8.392;29;86;578;1.982;438;288;1.896;213;738;62;1.599;45;438;0
1 de enero de 2023;15. Ciudad Lineal;65 a 69 años;11.785;45;206;1.359;3.001;391;332;2.626;205;826;190;2.033;50;521;0;4.961;21;78;512;1.109;163;185;1.134;60;253;163;993;27;263;0;6.824;24;128;847;1.892;228;147;1.492;145;573;27;1.040;23;258;0
1 de enero de 2023;15. Ciudad Lineal;70 a 74 años;10.096;33;393;1.913;2.729;328;237;1.617;142;701;240;1.399;45;319;0;4.176;11;143;682;909;144;154;662;40;230;204;776;28;193;0;5.920;22;250;1.231;1.820;184;83;955;102;471;36;623;17;126;0
1 de enero de 2023;15. Ciudad Lineal;75 a 79 años;9.604;37;650;2.543;2.655;228;223;1.163;102;528;218;970;38;249;0;3.727;7;182;838;831;117;163;413;32;142;198;613;29;162;0;5.877;30;468;1.705;1.824;111;60;750;70;386;20;357;9;87;0
1 de enero de 2023;15. Ciudad Lineal;80 a 84 años;7.382;42;794;2.311;1.872;181;158;754;46;348;136;569;29;142;0;2.663;7;193;677;592;92;118;275;12;97;117;359;22;102;0;4.719;35;601;1.634;1.280;89;40;479;34;251;19;210;7;40;0
1 de enero de 2023;15. Ciudad Lineal;85 a 89 años;6.578;64;1.094;2.450;1.473;118;97;568;26;233;82;269;20;84;0;2.218;9;288;688;473;71;66;206;4;71;80;181;14;67;0;4.360;55;806;1.762;1.000;47;31;362;22;162;2;88;6;17;0
1 de enero de 2023;15. Ciudad Lineal;90 a 94 años;3.473;55;761;1.351;667;43;54;210;21;118;32;112;8;41;0;1.031;9;160;358;189;18;38;81;7;40;27;63;6;35;0;2.442;46;601;993;478;25;16;129;14;78;5;49;2;6;0
1 de enero de 2023;15. Ciudad Lineal;95 a 99 años;812;9;211;305;152;5;7;60;3;24;5;21;2;8;0;229;2;50;72;50;2;5;21;0;2;3;14;2;6;0;583;7;161;233;102;3;2;39;3;22;2;7;0;2;0
1 de enero de 2023;15. Ciudad Lineal;100 y más años;122;1;27;57;16;2;0;9;0;4;1;4;0;1;0;19;0;5;8;2;0;0;1;0;2;0;1;0;0;0;103;1;22;49;14;2;0;8;0;2;1;3;0;1;0
1 de enero de 2023;16. Hortaleza;Total;146.232;474;3.782;11.459;24.860;5.207;6.235;22.750;3.165;9.008;3.517;40.556;1.507;13.712;0;67.365;188;1.270;4.268;11.132;2.588;3.599;11.251;1.144;2.993;2.693;18.942;857;6.440;0;78.867;286;2.512;7.191;13.728;2.619;2.636;11.499;2.021;6.015;824;21.614;650;7.272;0
1 de enero de 2023;16. Hortaleza;25 a 29 años;9.883;90;127;206;1.379;376;421;2.275;117;112;36;3.432;58;1.254;0;4.860;51;87;120;724;222;231;1.337;53;33;23;1.427;33;519;0;5.023;39;40;86;655;154;190;938;64;79;13;2.005;25;735;0
1 de enero de 2023;16. Hortaleza;30 a 34 años;11.363;29;146;211;1.486;417;602;1.578;160;331;140;4.199;105;1.959;0;5.399;15;92;120;794;204;356;872;73;94;97;1.838;55;789;0;5.964;14;54;91;692;213;246;706;87;237;43;2.361;50;1.170;0
1 de enero de 2023;16. Hortaleza;35 a 39 años;13.343;14;72;251;1.823;465;670;1.522;258;872;406;4.693;185;2.112;0;6.408;9;46;138;952;259;409;817;110;242;279;2.122;114;911;0;6.935;5;26;113;871;206;261;705;148;630;127;2.571;71;1.201;0
1 de enero de 2023;16. Hortaleza;40 a 44 años;16.133;14;40;257;1.824;516;655;2.253;423;1.305;562;5.925;279;2.080;0;7.695;6;18;133;963;292;356;1.223;177;415;405;2.652;144;911;0;8.438;8;22;124;861;224;299;1.030;246;890;157;3.273;135;1.169;0
1 de enero de 2023;16. Hortaleza;45 a 49 años;17.671;20;54;279;2.055;537;808;2.394;539;1.465;610;6.640;295;1.975;0;8.539;8;26;161;1.094;296;443;1.243;205;499;431;3.023;162;948;0;9.132;12;28;118;961;241;365;1.151;334;966;179;3.617;133;1.027;0
1 de enero de 2023;16. Hortaleza;50 a 54 años;15.366;29;70;381;2.129;646;842;2.352;527;1.258;439;5.078;210;1.405;0;7.314;15;37;182;1.081;341;449;1.138;165;428;313;2.347;101;717;0;8.052;14;33;199;1.048;305;393;1.214;362;830;126;2.731;109;688;0
1 de enero de 2023;16. Hortaleza;55 a 59 años;13.542;33;103;484;2.186;687;825;2.566;370;995;315;3.777;147;1.054;0;6.331;18;32;238;1.035;320;432;1.134;121;336;249;1.783;83;550;0;7.211;15;71;246;1.151;367;393;1.432;249;659;66;1.994;64;504;0
1 de enero de 2023;16. Hortaleza;60 a 64 años;11.780;30;106;687;2.402;549;504;2.573;270;823;254;2.639;90;853;0;5.526;19;58;305;1.052;195;290;1.169;77;301;209;1.333;63;455;0;6.254;11;48;382;1.350;354;214;1.404;193;522;45;1.306;27;398;0
1 de enero de 2023;16. Hortaleza;65 a 69 años;8.991;17;168;903;2.165;334;253;1.975;187;620;164;1.717;49;439;0;4.059;11;69;359;840;129;151;882;62;211;142;921;34;248;0;4.932;6;99;544;1.325;205;102;1.093;125;409;22;796;15;191;0
1 de enero de 2023;16. Hortaleza;70 a 74 años;8.276;26;303;1.466;2.350;254;236;1.393;134;490;219;1.112;27;266;0;3.435;10;85;482;769;98;156;590;44;174;196;655;20;156;0;4.841;16;218;984;1.581;156;80;803;90;316;23;457;7;110;0
1 de enero de 2023;16. Hortaleza;75 a 79 años;8.049;26;548;2.067;2.371;209;207;996;114;345;206;760;25;175;0;3.360;8;179;670;840;105;155;456;36;119;196;456;19;121;0;4.689;18;369;1.397;1.531;104;52;540;78;226;10;304;6;54;0
1 de enero de 2023;16. Hortaleza;80 a 84 años;5.405;31;618;1.795;1.406;140;124;476;30;229;116;349;21;70;0;2.283;5;173;601;570;88;105;226;9;85;109;238;17;57;0;3.122;26;445;1.194;836;52;19;250;21;144;7;111;4;13;0
1 de enero de 2023;16. Hortaleza;85 a 89 años;3.964;60;786;1.521;826;50;61;267;24;103;37;175;10;44;0;1.412;7;209;504;275;27;46;112;8;40;33;108;7;36;0;2.552;53;577;1.017;551;23;15;155;16;63;4;67;3;8;0
1 de enero de 2023;16. Hortaleza;90 a 94 años;1.950;44;493;741;382;24;20;105;11;44;11;50;4;21;0;614;5;129;206;120;12;14;47;4;14;10;32;3;18;0;1.336;39;364;535;262;12;6;58;7;30;1;18;1;3;0
