C. Demografía y Población
Padrón municipal
Características de la población a 1 de enero
Nivel de estudios
"1.1.6.2. Población de 25 y más años clasificada por Nivel de estudios según Distrito y Grupo de edad, para cada Sexo"
;;;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres
1 de enero de 2021;11. Carabanchel;25 a 29 años;17.450;137;313;987;5.349;1.016;789;3.761;256;234;69;3.444;113;977;5;8.393;93;181;553;2.716;543;403;1.860;125;79;38;1.335;53;409;5;9.057;44;132;434;2.633;473;386;1.901;131;155;31;2.109;60;568;0
1 de enero de 2021;11. Carabanchel;30 a 34 años;17.579;45;426;1.057;5.776;922;1.012;2.666;296;735;199;3.125;190;1.091;39;8.562;28;249;560;2.820;525;602;1.384;132;233;142;1.313;100;451;23;9.017;17;177;497;2.956;397;410;1.282;164;502;57;1.812;90;640;16
1 de enero de 2021;11. Carabanchel;35 a 39 años;18.429;25;249;1.342;6.549;896;892;2.913;467;1.034;286;2.606;220;936;14;8.891;11;155;704;3.296;469;511;1.462;193;311;191;1.093;108;379;8;9.538;14;94;638;3.253;427;381;1.451;274;723;95;1.513;112;557;6
1 de enero de 2021;11. Carabanchel;40 a 44 años;21.401;31;228;1.382;7.018;1.160;1.223;3.702;620;1.365;404;3.225;289;752;2;10.199;17;122;715;3.589;616;647;1.827;251;419;269;1.254;156;315;2;11.202;14;106;667;3.429;544;576;1.875;369;946;135;1.971;133;437;0
1 de enero de 2021;11. Carabanchel;45 a 49 años;22.682;48;269;1.544;6.972;1.280;1.494;3.901;638;1.539;550;3.634;168;643;2;10.980;20;130;785;3.615;678;820;1.949;251;504;383;1.509;77;258;1;11.702;28;139;759;3.357;602;674;1.952;387;1.035;167;2.125;91;385;1
1 de enero de 2021;11. Carabanchel;50 a 54 años;20.481;60;318;1.564;6.577;1.492;1.526;3.604;462;1.159;305;2.827;101;481;5;9.783;29;153;761;3.226;753;857;1.748;183;378;238;1.206;53;197;1;10.698;31;165;803;3.351;739;669;1.856;279;781;67;1.621;48;284;4
1 de enero de 2021;11. Carabanchel;55 a 59 años;17.775;68;347;1.733;5.954;1.407;1.089;3.392;316;877;203;1.922;56;385;26;8.208;24;153;818;2.894;635;597;1.507;110;264;172;821;31;169;13;9.567;44;194;915;3.060;772;492;1.885;206;613;31;1.101;25;216;13
1 de enero de 2021;11. Carabanchel;60 a 64 años;14.219;66;408;2.082;4.810;727;500;2.882;237;741;132;1.273;39;297;25;6.487;26;189;871;2.139;309;308;1.420;90;236;104;618;21;144;12;7.732;40;219;1.211;2.671;418;192;1.462;147;505;28;655;18;153;13
1 de enero de 2021;11. Carabanchel;65 a 69 años;10.795;59;472;2.475;3.734;436;273;1.699;128;471;116;746;23;139;24;4.600;17;194;991;1.424;185;214;829;33;175;99;350;12;65;12;6.195;42;278;1.484;2.310;251;59;870;95;296;17;396;11;74;12
1 de enero de 2021;11. Carabanchel;70 a 74 años;10.038;73;814;3.279;3.294;336;223;974;66;380;121;381;20;58;19;4.143;23;268;1.218;1.230;157;171;525;22;133;106;230;15;35;10;5.895;50;546;2.061;2.064;179;52;449;44;247;15;151;5;23;9
1 de enero de 2021;11. Carabanchel;75 a 79 años;9.186;103;1.259;3.606;2.565;236;185;566;43;232;85;237;8;45;16;3.593;17;376;1.278;978;129;145;305;20;84;75;146;5;29;6;5.593;86;883;2.328;1.587;107;40;261;23;148;10;91;3;16;10
1 de enero de 2021;11. Carabanchel;80 a 84 años;8.007;140;1.662;3.389;1.716;168;125;386;27;171;51;119;6;22;25;2.980;17;474;1.181;674;102;96;217;13;59;47;71;3;15;11;5.027;123;1.188;2.208;1.042;66;29;169;14;112;4;48;3;7;14
1 de enero de 2021;11. Carabanchel;85 a 89 años;6.350;130;1.698;2.763;1.099;83;72;234;13;106;27;77;1;12;35;2.166;12;475;895;444;48;54;112;3;34;26;44;0;8;11;4.184;118;1.223;1.868;655;35;18;122;10;72;1;33;1;4;24
1 de enero de 2021;11. Carabanchel;90 a 94 años;2.851;66;931;1.231;374;27;22;77;7;45;10;31;2;7;21;813;7;229;343;131;15;15;27;1;15;8;13;2;3;4;2.038;59;702;888;243;12;7;50;6;30;2;18;0;4;17
1 de enero de 2021;11. Carabanchel;95 a 99 años;679;15;243;306;77;5;1;11;1;4;2;7;0;1;6;163;1;42;84;20;3;0;4;0;2;2;2;0;1;2;516;14;201;222;57;2;1;7;1;2;0;5;0;0;4
1 de enero de 2021;11. Carabanchel;100 y más años;105;5;37;42;12;0;0;5;0;3;0;0;0;0;1;16;1;3;7;3;0;0;2;0;0;0;0;0;0;0;89;4;34;35;9;0;0;3;0;3;0;0;0;0;1
1 de enero de 2021;12. Usera;Total;106.652;951;6.753;18.583;37.030;5.741;4.285;14.575;1.694;3.647;1.049;9.395;579;2.313;57;49.018;281;2.489;8.001;17.858;2.871;2.360;7.119;671;1.178;770;4.043;296;1.045;36;57.634;670;4.264;10.582;19.172;2.870;1.925;7.456;1.023;2.469;279;5.352;283;1.268;21
1 de enero de 2021;12. Usera;25 a 29 años;9.478;123;307;756;3.249;606;354;1.911;103;119;32;1.468;40;410;0;4.730;81;190;421;1.670;327;173;964;52;45;20;595;20;172;0;4.748;42;117;335;1.579;279;181;947;51;74;12;873;20;238;0
1 de enero de 2021;12. Usera;30 a 34 años;9.527;40;356;952;3.603;546;439;1.269;137;267;72;1.311;55;471;9;4.616;22;230;485;1.777;260;230;636;60;76;51;557;26;199;7;4.911;18;126;467;1.826;286;209;633;77;191;21;754;29;272;2
1 de enero de 2021;12. Usera;35 a 39 años;10.239;24;157;1.104;4.354;486;407;1.447;181;396;144;1.079;107;350;3;4.919;11;86;580;2.105;254;223;710;70;111;93;469;51;153;3;5.320;13;71;524;2.249;232;184;737;111;285;51;610;56;197;0
1 de enero de 2021;12. Usera;40 a 44 años;11.803;24;177;1.237;4.599;617;513;1.919;343;566;152;1.221;139;295;1;5.640;12;82;639;2.304;300;261;920;124;176;102;529;69;121;1;6.163;12;95;598;2.295;317;252;999;219;390;50;692;70;174;0
1 de enero de 2021;12. Usera;45 a 49 años;12.694;36;225;1.362;4.700;745;709;1.926;316;658;224;1.440;96;255;2;6.146;16;113;693;2.387;377;382;928;124;211;151;593;45;125;1;6.548;20;112;669;2.313;368;327;998;192;447;73;847;51;130;1
1 de enero de 2021;12. Usera;50 a 54 años;11.650;39;260;1.439;4.221;905;742;1.801;242;478;148;1.124;52;198;1;5.629;18;126;734;2.107;448;385;840;104;149;111;477;30;99;1;6.021;21;134;705;2.114;457;357;961;138;329;37;647;22;99;0
1 de enero de 2021;12. Usera;55 a 59 años;9.964;58;250;1.341;3.668;874;539;1.653;167;391;78;767;29;147;2;4.637;20;102;623;1.788;418;277;736;63;131;64;326;15;73;1;5.327;38;148;718;1.880;456;262;917;104;260;14;441;14;74;1
1 de enero de 2021;12. Usera;60 a 64 años;7.833;53;303;1.671;2.858;412;234;1.246;101;298;54;478;21;99;5;3.658;12;137;736;1.314;197;156;620;39;114;46;222;10;52;3;4.175;41;166;935;1.544;215;78;626;62;184;8;256;11;47;2
1 de enero de 2021;12. Usera;65 a 69 años;5.553;63;405;1.593;1.927;210;119;681;49;162;40;230;18;45;11;2.450;19;148;651;820;96;80;372;17;50;36;115;14;24;8;3.103;44;257;942;1.107;114;39;309;32;112;4;115;4;21;3
1 de enero de 2021;12. Usera;70 a 74 años;4.765;83;643;1.708;1.444;123;87;315;32;116;46;138;7;18;5;1.985;17;208;653;606;66;72;175;10;44;41;76;4;11;2;2.780;66;435;1.055;838;57;15;140;22;72;5;62;3;7;3
1 de enero de 2021;12. Usera;75 a 79 años;4.056;87;750;1.625;1.056;87;53;177;12;72;32;88;6;7;4;1.597;17;260;585;423;49;43;94;6;25;29;53;4;6;3;2.459;70;490;1.040;633;38;10;83;6;47;3;35;2;1;1
1 de enero de 2021;12. Usera;80 a 84 años;3.755;132;1.066;1.525;671;58;52;120;5;57;18;31;5;9;6;1.323;20;289;522;275;36;46;67;2;19;18;18;5;4;2;2.432;112;777;1.003;396;22;6;53;3;38;0;13;0;5;4
1 de enero de 2021;12. Usera;85 a 89 años;3.440;112;1.121;1.478;489;55;32;74;4;42;6;13;4;8;2;1.168;9;328;477;211;32;29;43;0;18;5;7;3;5;1;2.272;103;793;1.001;278;23;3;31;4;24;1;6;1;3;1
1 de enero de 2021;12. Usera;90 a 94 años;1.518;65;582;635;158;13;5;26;2;22;2;4;0;1;3;423;7;157;164;56;8;3;11;0;9;2;3;0;1;2;1.095;58;425;471;102;5;2;15;2;13;0;1;0;0;1
1 de enero de 2021;12. Usera;95 a 99 años;329;10;127;139;30;4;0;10;0;3;1;3;0;0;2;88;0;29;35;13;3;0;3;0;0;1;3;0;0;1;241;10;98;104;17;1;0;7;0;3;0;0;0;0;1
1 de enero de 2021;12. Usera;100 y más años;48;2;24;18;3;0;0;0;0;0;0;0;0;0;1;9;0;4;3;2;0;0;0;0;0;0;0;0;0;0;39;2;20;15;1;0;0;0;0;0;0;0;0;0;1
1 de enero de 2021;13. Puente de Vallecas;Total;182.697;2.108;14.423;31.426;61.370;10.448;7.414;25.774;2.628;5.491;1.579;15.359;858;3.637;182;84.569;701;5.364;13.917;30.090;5.359;4.152;12.491;1.030;1.797;1.154;6.454;417;1.559;84;98.128;1.407;9.059;17.509;31.280;5.089;3.262;13.283;1.598;3.694;425;8.905;441;2.078;98
1 de enero de 2021;13. Puente de Vallecas;25 a 29 años;17.013;396;564;1.189;5.256;1.192;768;3.600;182;163;78;2.775;64;781;5;8.385;272;355;633;2.715;650;405;1.802;76;67;44;1.010;32;320;4;8.628;124;209;556;2.541;542;363;1.798;106;96;34;1.765;32;461;1
1 de enero de 2021;13. Puente de Vallecas;30 a 34 años;17.300;103;958;1.410;6.038;1.143;877;2.481;250;548;190;2.415;107;766;14;8.653;59;589;776;3.100;603;483;1.243;112;173;130;1.018;48;307;12;8.647;44;369;634;2.938;540;394;1.238;138;375;60;1.397;59;459;2
1 de enero de 2021;13. Puente de Vallecas;35 a 39 años;17.273;40;364;1.682;7.002;998;692;2.694;373;695;211;1.796;166;556;4;8.660;25;210;921;3.668;517;346;1.371;150;225;143;771;77;232;4;8.613;15;154;761;3.334;481;346;1.323;223;470;68;1.025;89;324;0
1 de enero de 2021;13. Puente de Vallecas;40 a 44 años;18.144;43;370;1.713;7.159;1.167;841;3.029;492;755;243;1.778;184;370;0;8.921;17;182;927;3.729;593;437;1.440;194;247;163;739;88;165;0;9.223;26;188;786;3.430;574;404;1.589;298;508;80;1.039;96;205;0
1 de enero de 2021;13. Puente de Vallecas;45 a 49 años;18.113;67;440;1.924;6.930;1.205;1.018;2.898;459;774;247;1.723;125;298;5;8.854;35;227;1.028;3.534;624;514;1.384;172;235;171;738;66;122;4;9.259;32;213;896;3.396;581;504;1.514;287;539;76;985;59;176;1
1 de enero de 2021;13. Puente de Vallecas;50 a 54 años;18.905;84;476;2.136;7.076;1.628;1.218;3.076;305;716;165;1.648;89;279;9;8.918;30;226;1.071;3.418;845;665;1.369;109;230;132;670;40;111;2;9.987;54;250;1.065;3.658;783;553;1.707;196;486;33;978;49;168;7
1 de enero de 2021;13. Puente de Vallecas;55 a 59 años;18.709;89;524;2.521;6.957;1.471;990;3.300;250;651;164;1.472;49;242;29;8.565;29;224;1.188;3.222;687;570;1.473;105;190;125;600;24;117;11;10.144;60;300;1.333;3.735;784;420;1.827;145;461;39;872;25;125;18
1 de enero de 2021;13. Puente de Vallecas;60 a 64 años;15.535;88;689;3.300;5.695;759;479;2.509;151;548;106;950;38;189;34;7.249;31;274;1.391;2.704;355;329;1.220;56;200;96;468;21;91;13;8.286;57;415;1.909;2.991;404;150;1.289;95;348;10;482;17;98;21
1 de enero de 2021;13. Puente de Vallecas;65 a 69 años;10.290;100;943;3.147;3.350;395;208;1.169;79;257;73;448;15;86;20;4.626;37;351;1.326;1.475;196;147;620;18;90;65;237;7;48;9;5.664;63;592;1.821;1.875;199;61;549;61;167;8;211;8;38;11
1 de enero de 2021;13. Puente de Vallecas;70 a 74 años;8.412;138;1.293;3.309;2.308;230;135;495;45;140;44;201;12;42;20;3.592;33;411;1.360;998;122;105;288;20;54;36;119;8;28;10;4.820;105;882;1.949;1.310;108;30;207;25;86;8;82;4;14;10
1 de enero de 2021;13. Puente de Vallecas;75 a 79 años;7.191;173;1.730;2.970;1.596;119;81;253;23;109;27;78;5;15;12;2.879;29;556;1.200;689;73;60;136;9;41;24;46;4;8;4;4.312;144;1.174;1.770;907;46;21;117;14;68;3;32;1;7;8
1 de enero de 2021;13. Puente de Vallecas;80 a 84 años;6.872;280;2.385;2.708;1.072;69;58;149;10;66;15;41;0;10;9;2.447;42;717;988;441;50;50;81;6;27;13;21;0;7;4;4.425;238;1.668;1.720;631;19;8;68;4;39;2;20;0;3;5
1 de enero de 2021;13. Puente de Vallecas;85 a 89 años;5.795;293;2.328;2.246;646;52;38;88;7;46;13;22;4;1;11;1.938;43;698;752;287;35;30;49;2;13;11;12;2;1;3;3.857;250;1.630;1.494;359;17;8;39;5;33;2;10;2;0;8
1 de enero de 2021;13. Puente de Vallecas;90 a 94 años;2.533;167;1.100;957;221;17;9;25;1;18;2;8;0;2;6;731;16;294;296;84;8;9;12;1;1;1;3;0;2;4;1.802;151;806;661;137;9;0;13;0;17;1;5;0;0;2
1 de enero de 2021;13. Puente de Vallecas;95 a 99 años;553;39;235;195;58;3;2;8;1;4;1;4;0;0;3;141;3;46;57;24;1;2;3;0;3;0;2;0;0;0;412;36;189;138;34;2;0;5;1;1;1;2;0;0;3
1 de enero de 2021;13. Puente de Vallecas;100 y más años;59;8;24;19;6;0;0;0;0;1;0;0;0;0;1;10;0;4;3;2;0;0;0;0;1;0;0;0;0;0;49;8;20;16;4;0;0;0;0;0;0;0;0;0;1
1 de enero de 2021;14. Moratalaz;Total;74.541;505;3.532;9.464;17.399;3.524;3.607;12.778;1.184;4.427;1.501;12.690;495;3.355;80;32.974;187;1.117;3.417;7.653;1.759;2.140;6.242;424;1.376;1.188;5.618;253;1.564;36;41.567;318;2.415;6.047;9.746;1.765;1.467;6.536;760;3.051;313;7.072;242;1.791;44
1 de enero de 2021;14. Moratalaz;25 a 29 años;5.569;96;108;119;1.058;294;260;1.302;53;49;20;1.645;40;525;0;2.754;67;62;64;570;161;150;725;25;18;12;656;13;231;0;2.815;29;46;55;488;133;110;577;28;31;8;989;27;294;0
1 de enero de 2021;14. Moratalaz;30 a 34 años;5.115;13;132;166;1.084;290;326;827;57;290;62;1.283;51;526;8;2.527;9;85;89;583;153;187;440;19;81;47;579;28;221;6;2.588;4;47;77;501;137;139;387;38;209;15;704;23;305;2
1 de enero de 2021;14. Moratalaz;35 a 39 años;5.412;11;61;252;1.272;271;295;916;106;398;118;1.185;75;450;2;2.623;7;27;158;658;134;168;498;47;99;87;505;36;198;1;2.789;4;34;94;614;137;127;418;59;299;31;680;39;252;1
1 de enero de 2021;14. Moratalaz;40 a 44 años;5.711;21;49;168;1.268;299;308;1.029;183;440;179;1.359;103;305;0;2.700;10;25;77;647;163;170;541;81;127;116;549;51;143;0;3.011;11;24;91;621;136;138;488;102;313;63;810;52;162;0
1 de enero de 2021;14. Moratalaz;45 a 49 años;6.574;26;75;227;1.434;326;397;1.224;201;499;192;1.592;75;305;1;3.076;13;33;127;738;171;234;595;67;150;135;656;36;120;1;3.498;13;42;100;696;155;163;629;134;349;57;936;39;185;0
1 de enero de 2021;14. Moratalaz;50 a 54 años;7.518;24;96;370;1.628;501;568;1.434;174;558;165;1.602;42;351;5;3.433;9;40;190;789;261;324;651;61;160;124;632;22;166;4;4.085;15;56;180;839;240;244;783;113;398;41;970;20;185;1
1 de enero de 2021;14. Moratalaz;55 a 59 años;7.742;43;78;483;1.688;549;537;1.638;137;568;168;1.468;36;341;8;3.526;19;35;234;789;260;271;742;42;170;134;636;23;167;4;4.216;24;43;249;899;289;266;896;95;398;34;832;13;174;4
1 de enero de 2021;14. Moratalaz;60 a 64 años;6.459;33;124;653;1.576;298;301;1.501;106;491;117;982;29;239;9;2.872;10;43;274;687;113;183;679;29;152;96;470;16;116;4;3.587;23;81;379;889;185;118;822;77;339;21;512;13;123;5
1 de enero de 2021;14. Moratalaz;65 a 69 años;4.997;22;148;779;1.420;191;149;1.061;76;313;83;605;15;125;10;2.147;7;56;308;510;88;97;478;25;108;67;315;11;73;4;2.850;15;92;471;910;103;52;583;51;205;16;290;4;52;6
1 de enero de 2021;14. Moratalaz;70 a 74 años;4.624;23;268;1.113;1.416;154;145;627;35;254;96;403;14;69;7;1.851;4;85;361;462;58;101;298;14;86;90;239;9;41;3;2.773;19;183;752;954;96;44;329;21;168;6;164;5;28;4
1 de enero de 2021;14. Moratalaz;75 a 79 años;4.968;36;457;1.402;1.469;155;136;573;27;238;119;289;8;51;8;1.933;5;123;429;489;81;100;270;5;90;110;186;5;36;4;3.035;31;334;973;980;74;36;303;22;148;9;103;3;15;4
1 de enero de 2021;14. Moratalaz;80 a 84 años;4.544;73;670;1.607;1.117;109;106;346;15;163;112;170;4;43;9;1.660;14;169;459;381;60;85;163;6;69;106;113;2;31;2;2.884;59;501;1.148;736;49;21;183;9;94;6;57;2;12;7
1 de enero de 2021;14. Moratalaz;85 a 89 años;3.535;53;745;1.422;673;63;59;228;10;112;61;83;2;15;9;1.343;9;217;459;254;36;51;129;1;48;56;65;1;14;3;2.192;44;528;963;419;27;8;99;9;64;5;18;1;1;6
1 de enero de 2021;14. Moratalaz;90 a 94 años;1.458;26;404;586;245;22;18;63;3;47;8;21;1;10;4;462;2;104;166;78;18;17;31;1;17;7;14;0;7;0;996;24;300;420;167;4;1;32;2;30;1;7;1;3;4
1 de enero de 2021;14. Moratalaz;95 a 99 años;270;5;95;101;47;2;2;8;1;5;1;3;0;0;0;65;2;12;22;18;2;2;1;1;1;1;3;0;0;0;205;3;83;79;29;0;0;7;0;4;0;0;0;0;0
1 de enero de 2021;14. Moratalaz;100 y más años;45;0;22;16;4;0;0;1;0;2;0;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;43;0;21;16;4;0;0;0;0;2;0;0;0;0;0
1 de enero de 2021;15. Ciudad Lineal;Total;171.492;636;5.747;18.331;39.743;6.603;6.820;28.713;3.503;9.881;3.187;35.801;1.430;10.832;265;75.500;219;1.736;6.570;17.211;3.314;3.848;13.481;1.223;3.158;2.443;16.392;774;5.023;108;95.992;417;4.011;11.761;22.532;3.289;2.972;15.232;2.280;6.723;744;19.409;656;5.809;157
1 de enero de 2021;15. Ciudad Lineal;25 a 29 años;13.947;83;111;397;2.878;558;610;2.978;170;147;67;4.392;100;1.455;1;6.687;53;68;239;1.479;316;357;1.543;72;49;43;1.770;45;653;0;7.260;30;43;158;1.399;242;253;1.435;98;98;24;2.622;55;802;1
1 de enero de 2021;15. Ciudad Lineal;30 a 34 años;14.596;20;148;378;3.197;576;840;2.119;270;672;258;4.238;147;1.722;11;6.988;13;96;190;1.565;345;501;1.131;129;180;175;1.896;78;682;7;7.608;7;52;188;1.632;231;339;988;141;492;83;2.342;69;1.040;4
1 de enero de 2021;15. Ciudad Lineal;35 a 39 años;14.863;12;60;465;3.617;630;724;2.315;351;941;360;3.690;231;1.462;5;7.093;6;31;238;1.773;352;410;1.206;134;305;256;1.651;113;614;4;7.770;6;29;227;1.844;278;314;1.109;217;636;104;2.039;118;848;1
1 de enero de 2021;15. Ciudad Lineal;40 a 44 años;15.866;22;79;498;3.741;619;638;2.593;513;1.072;367;4.206;253;1.262;3;7.749;8;39;239;1.906;316;345;1.390;215;358;256;1.978;132;566;1;8.117;14;40;259;1.835;303;293;1.203;298;714;111;2.228;121;696;2
1 de enero de 2021;15. Ciudad Lineal;45 a 49 años;16.090;31;80;548;3.521;665;742;2.729;540;1.138;387;4.384;192;1.133;0;7.476;12;34;265;1.765;383;376;1.338;172;376;271;1.869;94;521;0;8.614;19;46;283;1.756;282;366;1.391;368;762;116;2.515;98;612;0
1 de enero de 2021;15. Ciudad Lineal;50 a 54 años;16.345;41;118;691;3.505;896;939;2.973;498;1.235;318;3.993;155;978;5;7.446;19;51;329;1.669;440;486;1.387;175;427;225;1.704;86;444;4;8.899;22;67;362;1.836;456;453;1.586;323;808;93;2.289;69;534;1
1 de enero de 2021;15. Ciudad Lineal;55 a 59 años;16.380;51;146;859;3.636;904;837;3.523;408;1.080;304;3.596;100;923;13;7.215;23;63;374;1.634;382;415;1.573;120;334;240;1.560;60;430;7;9.165;28;83;485;2.002;522;422;1.950;288;746;64;2.036;40;493;6
1 de enero de 2021;15. Ciudad Lineal;60 a 64 años;14.169;50;178;1.234;3.349;561;455;3.282;267;1.028;231;2.664;74;758;38;6.153;16;71;503;1.387;220;256;1.434;65;326;184;1.256;41;380;14;8.016;34;107;731;1.962;341;199;1.848;202;702;47;1.408;33;378;24
1 de enero de 2021;15. Ciudad Lineal;65 a 69 años;10.928;40;264;1.549;2.974;341;271;2.134;196;764;198;1.713;50;399;35;4.563;18;105;567;1.014;127;162;933;58;257;170;884;29;223;16;6.365;22;159;982;1.960;214;109;1.201;138;507;28;829;21;176;19
1 de enero de 2021;15. Ciudad Lineal;70 a 74 años;10.269;34;533;2.306;2.788;308;247;1.503;114;638;251;1.191;40;274;42;4.209;10;167;824;922;148;174;597;32;192;221;705;29;170;18;6.060;24;366;1.482;1.866;160;73;906;82;446;30;486;11;104;24
1 de enero de 2021;15. Ciudad Lineal;75 a 79 años;9.282;45;727;2.605;2.475;202;203;1.037;93;490;215;909;28;221;32;3.591;10;187;841;786;102;150;383;30;145;196;578;21;150;12;5.691;35;540;1.764;1.689;100;53;654;63;345;19;331;7;71;20
1 de enero de 2021;15. Ciudad Lineal;80 a 84 años;7.893;69;1.069;2.692;1.876;182;159;740;30;323;118;463;31;121;20;2.788;13;278;784;601;100;110;265;7;95;105;308;22;95;5;5.105;56;791;1.908;1.275;82;49;475;23;228;13;155;9;26;15
1 de enero de 2021;15. Ciudad Lineal;85 a 89 años;6.847;88;1.279;2.549;1.449;102;104;530;31;234;78;250;17;92;44;2.383;11;342;785;469;59;75;214;7;80;74;168;13;72;14;4.464;77;937;1.764;980;43;29;316;24;154;4;82;4;20;30
1 de enero de 2021;15. Ciudad Lineal;90 a 94 años;3.146;41;737;1.210;597;46;40;200;19;93;30;89;11;25;8;934;5;157;309;200;20;26;74;7;28;23;52;11;19;3;2.212;36;580;901;397;26;14;126;12;65;7;37;0;6;5
1 de enero de 2021;15. Ciudad Lineal;95 a 99 años;767;7;190;308;130;10;11;49;3;23;4;21;1;4;6;212;2;45;77;41;4;5;12;0;5;4;13;0;3;1;555;5;145;231;89;6;6;37;3;18;0;8;1;1;5
1 de enero de 2021;15. Ciudad Lineal;100 y más años;104;2;28;42;10;3;0;8;0;3;1;2;0;3;2;13;0;2;6;0;0;0;1;0;1;0;0;0;1;2;91;2;26;36;10;3;0;7;0;2;1;2;0;2;0
1 de enero de 2021;16. Hortaleza;Total;142.652;469;4.307;12.485;25.082;5.152;5.994;22.518;3.160;9.078;3.555;37.839;1.368;11.543;102;65.679;172;1.460;4.687;11.252;2.592;3.534;11.096;1.120;3.027;2.738;17.811;787;5.356;47;76.973;297;2.847;7.798;13.830;2.560;2.460;11.422;2.040;6.051;817;20.028;581;6.187;55
1 de enero de 2021;16. Hortaleza;25 a 29 años;9.462;59;177;244;1.339;431;395;2.166;105;109;34;3.280;45;1.078;0;4.621;36;118;133;718;237;238;1.261;43;38;24;1.349;23;403;0;4.841;23;59;111;621;194;157;905;62;71;10;1.931;22;675;0
1 de enero de 2021;16. Hortaleza;30 a 34 años;11.200;21;161;264;1.634;449;644;1.541;171;570;245;3.913;113;1.467;7;5.267;10;99;143;834;246;385;848;66;156;168;1.692;64;550;6;5.933;11;62;121;800;203;259;693;105;414;77;2.221;49;917;1
1 de enero de 2021;16. Hortaleza;35 a 39 años;13.990;9;48;283;1.961;457;635;1.808;347;1.065;492;4.859;230;1.790;6;6.691;3;24;161;1.055;261;392;949;143;285;345;2.172;128;767;6;7.299;6;24;122;906;196;243;859;204;780;147;2.687;102;1.023;0
1 de enero de 2021;16. Hortaleza;40 a 44 años;16.657;15;33;280;1.859;515;702;2.442;515;1.392;578;6.215;268;1.840;3;7.972;10;16;141;965;303;375;1.318;212;463;419;2.805;147;797;1;8.685;5;17;139;894;212;327;1.124;303;929;159;3.410;121;1.043;2
1 de enero de 2021;16. Hortaleza;45 a 49 años;16.974;26;62;337;2.132;561;797;2.421;547;1.437;584;6.194;242;1.634;0;8.271;13;32;187;1.139;301;463;1.235;190;502;411;2.879;128;791;0;8.703;13;30;150;993;260;334;1.186;357;935;173;3.315;114;843;0
1 de enero de 2021;16. Hortaleza;50 a 54 años;14.400;25;84;448;2.126;691;877;2.406;475;1.119;374;4.371;179;1.221;4;6.862;12;37;215;1.073;348;455;1.143;146;365;277;2.070;96;624;1;7.538;13;47;233;1.053;343;422;1.263;329;754;97;2.301;83;597;3
1 de enero de 2021;16. Hortaleza;55 a 59 años;13.272;31;117;585;2.376;674;718;2.749;352;979;295;3.342;94;954;6;6.175;17;54;279;1.112;283;372;1.206;115;354;239;1.598;56;487;3;7.097;14;63;306;1.264;391;346;1.543;237;625;56;1.744;38;467;3
1 de enero de 2021;16. Hortaleza;60 a 64 años;10.821;32;126;825;2.401;449;372;2.411;223;739;215;2.240;70;708;10;5.065;21;55;354;1.023;160;235;1.085;65;270;173;1.169;52;399;4;5.756;11;71;471;1.378;289;137;1.326;158;469;42;1.071;18;309;6
1 de enero de 2021;16. Hortaleza;65 a 69 años;8.566;22;236;1.079;2.222;305;240;1.754;157;578;170;1.377;42;371;13;3.752;14;84;413;794;119;151;772;51;193;153;769;29;203;7;4.814;8;152;666;1.428;186;89;982;106;385;17;608;13;168;6
1 de enero de 2021;16. Hortaleza;70 a 74 años;8.486;22;386;1.794;2.503;245;238;1.262;137;425;257;949;30;227;11;3.555;11;113;550;839;110;174;562;47;157;236;587;19;144;6;4.931;11;273;1.244;1.664;135;64;700;90;268;21;362;11;83;5
1 de enero de 2021;16. Hortaleza;75 a 79 años;7.658;27;638;2.141;2.195;185;209;843;69;328;194;650;25;137;17;3.318;7;206;739;850;105;162;397;19;113;188;409;20;98;5;4.340;20;432;1.402;1.345;80;47;446;50;215;6;241;5;39;12
1 de enero de 2021;16. Hortaleza;80 a 84 años;5.247;52;815;1.907;1.224;122;94;399;32;185;80;251;15;58;13;2.114;4;237;655;479;79;82;177;12;75;73;181;13;43;4;3.133;48;578;1.252;745;43;12;222;20;110;7;70;2;15;9
1 de enero de 2021;16. Hortaleza;85 a 89 años;3.827;79;828;1.466;778;51;51;214;23;103;29;150;9;35;11;1.396;8;236;492;279;30;35;102;10;41;25;96;7;31;4;2.431;71;592;974;499;21;16;112;13;62;4;54;2;4;7
1 de enero de 2021;16. Hortaleza;90 a 94 años;1.649;32;460;659;264;13;21;85;6;35;5;44;5;19;1;521;3;122;186;80;9;14;36;1;13;5;32;4;16;0;1.128;29;338;473;184;4;7;49;5;22;0;12;1;3;1
1 de enero de 2021;16. Hortaleza;95 a 99 años;384;11;114;154;60;4;1;17;0;12;3;3;1;4;0;89;1;25;36;10;1;1;5;0;2;2;2;1;3;0;295;10;89;118;50;3;0;12;0;10;1;1;0;1;0
