;;;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres
;;;Total;No sabe leer ni escribir;Sin estudios;Enseñanza primaria incompleta;"Bachiller elemental, Graduado escolar, E.S.O.";Formación profesional 1er grado;Formación profesional 2º grado;"Bachiller superior, B.U.P.";Otros titulados medios;Diplomado Escuela universitaria;Arquitecto o Ingeniero técnico;"Licenciado universitario, Arquitecto o Ingeniero";Titulado estudios superiores no universitarios;Doctorado o Estudios postgraduados;Desconocido y No consta;Total;No sabe leer ni escribir;Sin estudios;Enseñanza primaria incompleta;"Bachiller elemental, Graduado escolar, E.S.O.";Formación profesional 1er grado;Formación profesional 2º grado;"Bachiller superior, B.U.P.";Otros titulados medios;Diplomado Escuela universitaria;Arquitecto o Ingeniero técnico;"Licenciado universitario, Arquitecto o Ingeniero";Titulado estudios superiores no universitarios;Doctorado o Estudios postgraduados;Desconocido y No consta;Total;No sabe leer ni escribir;Sin estudios;Enseñanza primaria incompleta;"Bachiller elemental, Graduado escolar, E.S.O.";Formación profesional 1er grado;Formación profesional 2º grado;"Bachiller superior, B.U.P.";Otros titulados medios;Diplomado Escuela universitaria;Arquitecto o Ingeniero técnico;"Licenciado universitario, Arquitecto o Ingeniero";Titulado estudios superiores no universitarios;Doctorado o Estudios postgraduados;Desconocido y No consta
1 de enero de 2019;09. Moncloa-Aravaca;35 a 39 años;8.017;13;29;164;967;183;240;1.045;182;582;222;3.085;150;1.155;0;3.857;7;15;81;481;102;156;595;77;202;161;1.415;68;497;0;4.160;6;14;83;486;81;84;450;105;380;61;1.670;82;658;0
1 de enero de 2019;09. Moncloa-Aravaca;40 a 44 años;8.666;14;38;196;908;212;258;1.065;218;608;252;3.543;123;1.231;0;4.136;5;15;93;467;117;147;587;85;206;152;1.628;65;569;0;4.530;9;23;103;441;95;111;478;133;402;100;1.915;58;662;0
1 de enero de 2019;09. Moncloa-Aravaca;45 a 49 años;8.581;14;52;233;1.055;219;263;1.019;239;631;180;3.490;107;1.076;3;4.040;8;22;95;518;117;149;527;87;229;122;1.590;59;514;3;4.541;6;30;138;537;102;114;492;152;402;58;1.900;48;562;0
1 de enero de 2019;09. Moncloa-Aravaca;50 a 54 años;9.148;12;51;280;1.098;278;347;1.408;237;674;195;3.331;83;1.144;10;4.267;6;30;134;510;132;188;643;71;226;144;1.554;45;577;7;4.881;6;21;146;588;146;159;765;166;448;51;1.777;38;567;3
1 de enero de 2019;09. Moncloa-Aravaca;55 a 59 años;8.456;18;69;366;1.157;270;265;1.461;169;669;184;2.717;68;1.033;10;3.942;6;28;161;522;108;143;641;49;229;142;1.308;38;561;6;4.514;12;41;205;635;162;122;820;120;440;42;1.409;30;472;4
1 de enero de 2019;09. Moncloa-Aravaca;60 a 64 años;7.300;9;75;435;1.123;180;123;1.419;119;597;121;2.203;40;832;24;3.227;5;29;186;452;72;81;567;30;168;98;1.080;27;426;6;4.073;4;46;249;671;108;42;852;89;429;23;1.123;13;406;18
1 de enero de 2019;09. Moncloa-Aravaca;65 a 69 años;6.377;6;93;605;1.160;115;147;1.107;96;534;154;1.655;31;644;30;2.802;2;26;207;372;49;80;438;23;149;130;924;17;372;13;3.575;4;67;398;788;66;67;669;73;385;24;731;14;272;17
1 de enero de 2019;09. Moncloa-Aravaca;70 a 74 años;6.011;8;160;770;1.276;113;129;867;78;464;197;1.399;17;510;23;2.604;3;50;240;364;51;84;322;21;115;172;846;12;315;9;3.407;5;110;530;912;62;45;545;57;349;25;553;5;195;14
1 de enero de 2019;09. Moncloa-Aravaca;75 a 79 años;4.645;14;250;842;1.036;93;84;642;48;346;137;820;21;290;22;1.885;2;64;263;302;49;51;192;11;100;125;494;15;212;5;2.760;12;186;579;734;44;33;450;37;246;12;326;6;78;17
1 de enero de 2019;09. Moncloa-Aravaca;80 a 84 años;4.008;19;405;1.058;866;60;66;481;32;239;66;467;17;210;22;1.477;4;100;306;250;36;40;138;10;72;54;278;13;168;8;2.531;15;305;752;616;24;26;343;22;167;12;189;4;42;14
1 de enero de 2019;09. Moncloa-Aravaca;85 a 89 años;3.048;12;397;910;644;45;55;367;26;141;37;269;11;113;21;1.005;0;95;248;168;19;32;107;6;33;33;158;9;89;8;2.043;12;302;662;476;26;23;260;20;108;4;111;2;24;13
1 de enero de 2019;09. Moncloa-Aravaca;90 a 94 años;1.536;10;253;451;329;15;19;187;7;72;17;111;4;53;8;405;0;50;89;75;5;11;43;3;10;14;55;4;43;3;1.131;10;203;362;254;10;8;144;4;62;3;56;0;10;5
1 de enero de 2019;09. Moncloa-Aravaca;95 a 99 años;448;3;73;159;73;3;8;66;3;19;1;28;1;10;1;90;0;11;22;12;0;5;11;1;2;1;14;1;10;0;358;3;62;137;61;3;3;55;2;17;0;14;0;0;1
1 de enero de 2019;09. Moncloa-Aravaca;100 y más años;84;1;15;16;22;2;0;12;0;8;1;5;0;1;1;18;0;3;4;2;1;0;0;0;2;1;4;0;1;0;66;1;12;12;20;1;0;12;0;6;0;1;0;0;1
1 de enero de 2019;10. Latina;Total;188.698;888;10.769;30.804;51.158;9.698;8.785;29.723;2.938;10.054;2.948;23.559;1.221;5.865;288;85.496;259;3.640;12.099;23.609;4.977;5.181;15.024;1.111;3.293;2.307;10.483;662;2.725;126;103.202;629;7.129;18.705;27.549;4.721;3.604;14.699;1.827;6.761;641;13.076;559;3.140;162
1 de enero de 2019;10. Latina;25 a 29 años;14.052;78;338;669;3.578;871;602;3.013;153;329;90;3.289;97;931;14;6.741;41;200;361;1.825;487;312;1.544;73;87;65;1.306;53;381;6;7.311;37;138;308;1.753;384;290;1.469;80;242;25;1.983;44;550;8
1 de enero de 2019;10. Latina;30 a 34 años;14.880;20;295;906;4.231;873;950;2.236;253;914;293;2.737;175;957;40;7.230;11;180;483;2.120;475;560;1.131;112;251;225;1.157;86;409;30;7.650;9;115;423;2.111;398;390;1.105;141;663;68;1.580;89;548;10
1 de enero de 2019;10. Latina;35 a 39 años;16.740;20;186;997;4.890;931;776;3.032;411;1.154;372;2.851;260;856;4;8.163;12;93;511;2.500;494;441;1.624;157;339;258;1.264;124;344;2;8.577;8;93;486;2.390;437;335;1.408;254;815;114;1.587;136;512;2
1 de enero de 2019;10. Latina;40 a 44 años;18.256;31;213;1.156;4.684;1.025;1.119;3.328;528;1.339;424;3.434;243;731;1;8.981;16;107;601;2.425;594;643;1.732;211;424;304;1.472;125;326;1;9.275;15;106;555;2.259;431;476;1.596;317;915;120;1.962;118;405;0
1 de enero de 2019;10. Latina;45 a 49 años;18.472;56;234;1.182;4.852;1.173;1.300;3.382;472;1.280;423;3.346;152;618;2;8.881;25;121;623;2.494;643;689;1.669;169;404;293;1.378;87;285;1;9.591;31;113;559;2.358;530;611;1.713;303;876;130;1.968;65;333;1
1 de enero de 2019;10. Latina;50 a 54 años;18.311;42;274;1.367;4.915;1.499;1.491;3.611;376;1.173;274;2.636;88;553;12;8.706;16;125;665;2.437;730;783;1.775;128;361;222;1.133;53;270;8;9.605;26;149;702;2.478;769;708;1.836;248;812;52;1.503;35;283;4
1 de enero de 2019;10. Latina;55 a 59 años;15.772;52;278;1.619;4.471;1.147;843;3.562;274;951;197;1.854;66;445;13;7.242;18;102;756;2.115;479;487;1.675;84;298;165;799;34;227;3;8.530;34;176;863;2.356;668;356;1.887;190;653;32;1.055;32;218;10
1 de enero de 2019;10. Latina;60 a 64 años;13.186;45;352;1.991;4.087;643;445;2.755;195;820;142;1.321;35;323;32;5.971;15;127;808;1.711;267;316;1.322;74;311;122;695;19;173;11;7.215;30;225;1.183;2.376;376;129;1.433;121;509;20;626;16;150;21
1 de enero de 2019;10. Latina;65 a 69 años;11.189;53;594;2.780;3.640;424;312;1.558;113;557;157;765;47;159;30;4.786;30;206;1.080;1.338;188;220;785;34;215;130;417;32;99;12;6.403;23;388;1.700;2.302;236;92;773;79;342;27;348;15;60;18
1 de enero de 2019;10. Latina;70 a 74 años;13.258;58;1.067;4.372;4.283;430;326;1.190;64;581;184;549;17;103;34;5.130;13;291;1.444;1.539;209;237;583;25;199;169;328;13;65;15;8.128;45;776;2.928;2.744;221;89;607;39;382;15;221;4;38;19
1 de enero de 2019;10. Latina;75 a 79 años;13.181;104;1.662;4.899;3.629;321;301;996;45;454;225;396;15;98;36;5.450;24;508;1.671;1.449;187;250;576;24;188;207;263;13;75;15;7.731;80;1.154;3.228;2.180;134;51;420;21;266;18;133;2;23;21
1 de enero de 2019;10. Latina;80 a 84 años;10.720;134;2.189;4.422;2.233;211;183;586;29;291;111;224;14;64;29;4.496;18;720;1.664;976;143;147;364;9;119;98;161;13;53;11;6.224;116;1.469;2.758;1.257;68;36;222;20;172;13;63;1;11;18
1 de enero de 2019;10. Latina;85 a 89 años;7.017;135;1.881;2.925;1.150;119;97;345;16;145;42;102;7;22;31;2.619;15;564;1.015;494;67;68;186;7;68;38;69;5;15;8;4.398;120;1.317;1.910;656;52;29;159;9;77;4;33;2;7;23
1 de enero de 2019;10. Latina;90 a 94 años;2.835;47;906;1.180;412;27;32;98;7;52;12;44;4;4;10;878;4;231;332;155;11;23;45;3;25;9;30;4;3;3;1.957;43;675;848;257;16;9;53;4;27;3;14;0;1;7
1 de enero de 2019;10. Latina;95 a 99 años;721;10;253;295;95;4;8;30;2;10;2;10;1;1;0;202;0;60;77;29;3;5;12;1;2;2;10;1;0;0;519;10;193;218;66;1;3;18;1;8;0;0;0;1;0
1 de enero de 2019;10. Latina;100 y más años;108;3;47;44;8;0;0;1;0;4;0;1;0;0;0;20;1;5;8;2;0;0;1;0;2;0;1;0;0;0;88;2;42;36;6;0;0;0;0;2;0;0;0;0;0
1 de enero de 2019;11. Carabanchel;Total;192.933;1.153;10.945;30.685;59.430;9.853;8.898;29.073;3.371;9.200;2.636;21.419;1.120;4.848;302;87.414;347;3.798;12.520;28.006;4.976;5.193;14.421;1.321;2.924;1.981;9.173;569;2.046;139;105.519;806;7.147;18.165;31.424;4.877;3.705;14.652;2.050;6.276;655;12.246;551;2.802;163
1 de enero de 2019;11. Carabanchel;25 a 29 años;15.711;112;382;986;4.881;970;696;3.141;223;333;112;2.973;106;779;17;7.576;80;236;541;2.422;512;376;1.591;93;103;78;1.166;50;318;10;8.135;32;146;445;2.459;458;320;1.550;130;230;34;1.807;56;461;7
1 de enero de 2019;11. Carabanchel;30 a 34 años;16.500;36;375;1.169;5.645;883;951;2.379;299;939;242;2.516;168;854;44;7.896;21;204;599;2.737;484;563;1.235;126;270;171;1.043;82;333;28;8.604;15;171;570;2.908;399;388;1.144;173;669;71;1.473;86;521;16
1 de enero de 2019;11. Carabanchel;35 a 39 años;19.045;29;201;1.360;6.761;948;861;3.264;522;1.138;303;2.654;242;759;3;9.122;14;111;709;3.397;513;472;1.619;230;331;213;1.076;118;317;2;9.923;15;90;651;3.364;435;389;1.645;292;807;90;1.578;124;442;1
1 de enero de 2019;11. Carabanchel;40 a 44 años;22.321;38;234;1.467;6.850;1.204;1.395;3.824;684;1.544;549;3.577;264;685;6;10.743;19;117;763;3.576;629;728;1.937;263;484;359;1.466;134;263;5;11.578;19;117;704;3.274;575;667;1.887;421;1.060;190;2.111;130;422;1
1 de enero de 2019;11. Carabanchel;45 a 49 años;21.955;57;293;1.552;6.905;1.438;1.511;3.773;533;1.414;479;3.318;131;549;2;10.752;22;154;803;3.509;754;869;1.880;205;469;352;1.449;67;219;0;11.203;35;139;749;3.396;684;642;1.893;328;945;127;1.869;64;330;2
1 de enero de 2019;11. Carabanchel;50 a 54 años;19.352;65;360;1.662;6.174;1.520;1.398;3.479;416;1.071;248;2.425;69;450;15;9.179;32;168;791;3.096;751;775;1.613;158;323;204;1.021;35;204;8;10.173;33;192;871;3.078;769;623;1.866;258;748;44;1.404;34;246;7
1 de enero de 2019;11. Carabanchel;55 a 59 años;16.556;79;378;1.921;5.635;1.128;873;3.281;265;817;188;1.590;54;321;26;7.615;29;168;894;2.669;478;497;1.509;90;237;158;705;29;141;11;8.941;50;210;1.027;2.966;650;376;1.772;175;580;30;885;25;180;15
1 de enero de 2019;11. Carabanchel;60 a 64 años;12.798;56;441;2.243;4.306;559;345;2.530;198;654;104;1.079;30;225;28;5.728;19;184;924;1.821;235;246;1.245;75;235;83;518;18;110;15;7.070;37;257;1.319;2.485;324;99;1.285;123;419;21;561;12;115;13
1 de enero de 2019;11. Carabanchel;65 a 69 años;10.616;60;584;2.912;3.614;402;279;1.403;98;431;126;551;29;99;28;4.526;15;224;1.138;1.372;168;208;728;32;162;106;282;18;60;13;6.090;45;360;1.774;2.242;234;71;675;66;269;20;269;11;39;15
1 de enero de 2019;11. Carabanchel;70 a 74 años;10.612;110;1.092;3.824;3.311;319;218;783;58;343;136;332;12;55;19;4.364;32;350;1.443;1.260;171;171;420;25;121;119;202;7;34;9;6.248;78;742;2.381;2.051;148;47;363;33;222;17;130;5;21;10
1 de enero de 2019;11. Carabanchel;75 a 79 años;9.019;107;1.455;3.695;2.240;231;179;556;27;214;72;185;6;36;16;3.563;19;465;1.302;879;127;144;318;8;81;64;122;6;21;7;5.456;88;990;2.393;1.361;104;35;238;19;133;8;63;0;15;9
1 de enero de 2019;11. Carabanchel;80 a 84 años;8.621;174;2.044;3.699;1.681;145;108;363;27;158;43;119;5;21;34;3.216;22;587;1.310;715;95;79;196;11;59;42;68;2;17;13;5.405;152;1.457;2.389;966;50;29;167;16;99;1;51;3;4;21
1 de enero de 2019;11. Carabanchel;85 a 89 años;6.379;150;1.916;2.689;1.015;77;61;212;14;97;26;69;3;10;40;2.165;15;563;875;402;40;46;97;4;36;25;44;2;5;11;4.214;135;1.353;1.814;613;37;15;115;10;61;1;25;1;5;29
1 de enero de 2019;11. Carabanchel;90 a 94 años;2.679;59;894;1.176;332;27;21;65;6;39;7;27;1;5;20;791;6;212;349;126;17;17;25;0;12;6;10;1;4;6;1.888;53;682;827;206;10;4;40;6;27;1;17;0;1;14
1 de enero de 2019;11. Carabanchel;95 a 99 años;678;11;257;299;77;1;2;15;1;7;1;4;0;0;3;162;1;48;75;24;1;2;6;1;1;1;1;0;0;1;516;10;209;224;53;0;0;9;0;6;0;3;0;0;2
1 de enero de 2019;11. Carabanchel;100 y más años;91;10;39;31;3;1;0;5;0;1;0;0;0;0;1;16;1;7;4;1;1;0;2;0;0;0;0;0;0;0;75;9;32;27;2;0;0;3;0;1;0;0;0;0;1
1 de enero de 2019;12. Usera;Total;103.934;1.009;7.642;19.657;35.515;5.617;3.981;13.438;1.581;3.650;1.068;8.291;557;1.863;65;47.577;276;2.828;8.461;17.095;2.831;2.237;6.582;614;1.177;793;3.518;281;844;40;56.357;733;4.814;11.196;18.420;2.786;1.744;6.856;967;2.473;275;4.773;276;1.019;25
1 de enero de 2019;12. Usera;25 a 29 años;8.862;94;379;884;3.151;610;270;1.522;75;142;33;1.325;40;335;2;4.302;60;250;473;1.559;307;140;745;32;46;19;508;17;144;2;4.560;34;129;411;1.592;303;130;777;43;96;14;817;23;191;0
1 de enero de 2019;12. Usera;30 a 34 años;9.074;26;319;1.069;3.644;504;388;1.133;135;345;105;986;71;339;10;4.326;16;193;548;1.729;270;214;541;60;104;69;400;35;139;8;4.748;10;126;521;1.915;234;174;592;75;241;36;586;36;200;2
1 de enero de 2019;12. Usera;35 a 39 años;10.419;25;138;1.115;4.446;517;359;1.583;224;457;150;1.002;134;268;1;5.048;12;69;557;2.227;269;210;785;64;124;108;454;61;108;0;5.371;13;69;558;2.219;248;149;798;160;333;42;548;73;160;1
1 de enero de 2019;12. Usera;40 a 44 años;12.314;28;215;1.338;4.551;707;643;1.960;357;638;200;1.300;116;260;1;5.869;12;100;698;2.309;348;318;922;142;184;137;522;61;115;1;6.445;16;115;640;2.242;359;325;1.038;215;454;63;778;55;145;0
1 de enero de 2019;12. Usera;45 a 49 años;12.194;43;259;1.450;4.398;799;715;1.784;284;611;205;1.352;73;218;3;5.990;21;143;726;2.256;396;389;892;120;201;142;562;35;105;2;6.204;22;116;724;2.142;403;326;892;164;410;63;790;38;113;1
1 de enero de 2019;12. Usera;50 a 54 años;10.977;45;236;1.471;3.970;979;706;1.688;198;444;110;942;34;154;0;5.282;18;104;762;1.972;480;356;773;83;153;86;404;14;77;0;5.695;27;132;709;1.998;499;350;915;115;291;24;538;20;77;0
1 de enero de 2019;12. Usera;55 a 59 años;9.235;47;281;1.495;3.468;714;397;1.528;146;336;69;601;28;122;3;4.290;13;121;656;1.648;346;223;735;55;107;55;249;19;62;1;4.945;34;160;839;1.820;368;174;793;91;229;14;352;9;60;2
1 de enero de 2019;12. Usera;60 a 64 años;7.032;66;345;1.688;2.526;283;177;1.079;77;239;53;381;20;88;10;3.267;18;152;740;1.147;137;117;536;28;96;48;185;9;46;8;3.765;48;193;948;1.379;146;60;543;49;143;5;196;11;42;2
1 de enero de 2019;12. Usera;65 a 69 años;5.199;76;500;1.661;1.691;184;114;530;39;136;46;166;16;34;6;2.296;22;177;676;715;84;87;305;14;46;40;96;11;19;4;2.903;54;323;985;976;100;27;225;25;90;6;70;5;15;2
1 de enero de 2019;12. Usera;70 a 74 años;4.892;91;764;1.851;1.397;123;74;269;17;110;45;120;5;17;9;2.032;23;256;710;595;67;65;146;4;38;41;68;3;11;5;2.860;68;508;1.141;802;56;9;123;13;72;4;52;2;6;4
1 de enero de 2019;12. Usera;75 a 79 años;4.069;107;901;1.612;966;69;52;157;14;74;30;65;10;8;4;1.614;17;304;601;401;42;41;93;8;27;28;37;8;5;2;2.455;90;597;1.011;565;27;11;64;6;47;2;28;2;3;2
1 de enero de 2019;12. Usera;80 a 84 años;4.385;161;1.317;1.840;702;72;53;101;6;63;15;29;4;16;6;1.567;20;403;623;295;43;50;56;2;29;14;17;4;10;1;2.818;141;914;1.217;407;29;3;45;4;34;1;12;0;6;5
1 de enero de 2019;12. Usera;85 a 89 años;3.527;134;1.284;1.471;432;40;20;68;4;40;6;13;6;4;5;1.205;17;387;489;180;30;18;41;1;18;5;9;4;3;3;2.322;117;897;982;252;10;2;27;3;22;1;4;2;1;2
1 de enero de 2019;12. Usera;90 a 94 años;1.374;54;544;552;140;13;11;31;4;12;1;8;0;0;4;394;7;140;156;48;11;8;10;1;3;1;6;0;0;3;980;47;404;396;92;2;3;21;3;9;0;2;0;0;1
1 de enero de 2019;12. Usera;95 a 99 años;339;11;142;141;30;3;2;5;1;3;0;1;0;0;0;86;0;26;41;13;1;1;2;0;1;0;1;0;0;0;253;11;116;100;17;2;1;3;1;2;0;0;0;0;0
1 de enero de 2019;12. Usera;100 y más años;42;1;18;19;3;0;0;0;0;0;0;0;0;0;1;9;0;3;5;1;0;0;0;0;0;0;0;0;0;0;33;1;15;14;2;0;0;0;0;0;0;0;0;0;1
1 de enero de 2019;13. Puente de Vallecas;Total;178.943;2.249;16.250;33.253;58.440;10.244;7.003;24.123;2.449;5.533;1.554;13.847;802;2.987;209;82.693;650;6.058;14.857;28.668;5.276;3.987;11.731;931;1.774;1.136;5.861;382;1.281;101;96.250;1.599;10.192;18.396;29.772;4.968;3.016;12.392;1.518;3.759;418;7.986;420;1.706;108
1 de enero de 2019;13. Puente de Vallecas;25 a 29 años;16.170;315;829;1.298;5.017;1.283;690;3.041;144;255;82;2.542;60;600;14;7.971;209;523;680;2.545;703;381;1.492;60;79;50;959;31;247;12;8.199;106;306;618;2.472;580;309;1.549;84;176;32;1.583;29;353;2
1 de enero de 2019;13. Puente de Vallecas;30 a 34 años;16.282;53;793;1.634;5.928;1.073;797;2.264;259;634;217;1.884;120;611;15;8.126;27;510;924;3.023;564;435;1.131;107;192;153;756;51;241;12;8.156;26;283;710;2.905;509;362;1.133;152;442;64;1.128;69;370;3
1 de enero de 2019;13. Puente de Vallecas;35 a 39 años;17.360;34;328;1.689;6.891;1.068;683;2.931;391;759;232;1.734;195;423;2;8.567;16;171;940;3.587;533;335;1.456;149;232;161;727;83;175;2;8.793;18;157;749;3.304;535;348;1.475;242;527;71;1.007;112;248;0
1 de enero de 2019;13. Puente de Vallecas;40 a 44 años;18.239;57;401;1.837;6.902;1.200;929;3.060;488;800;266;1.805;151;340;3;9.021;31;194;986;3.583;633;472;1.505;184;279;171;759;76;145;3;9.218;26;207;851;3.319;567;457;1.555;304;521;95;1.046;75;195;0
1 de enero de 2019;13. Puente de Vallecas;45 a 49 años;18.003;64;467;2.020;6.782;1.326;1.068;2.823;396;761;230;1.694;103;264;5;8.738;28;243;1.076;3.366;704;566;1.350;142;228;159;712;53;110;1;9.265;36;224;944;3.416;622;502;1.473;254;533;71;982;50;154;4
1 de enero de 2019;13. Puente de Vallecas;50 a 54 años;19.525;99;519;2.323;7.198;1.753;1.242;3.242;290;701;167;1.634;68;275;14;9.121;35;241;1.115;3.520;861;693;1.401;114;215;132;650;30;110;4;10.404;64;278;1.208;3.678;892;549;1.841;176;486;35;984;38;165;10
1 de enero de 2019;13. Puente de Vallecas;55 a 59 años;17.757;97;571;2.925;6.578;1.215;787;3.036;209;640;142;1.253;43;222;39;8.301;32;236;1.336;3.109;548;481;1.424;85;202;121;587;21;103;16;9.456;65;335;1.589;3.469;667;306;1.612;124;438;21;666;22;119;23
1 de enero de 2019;13. Puente de Vallecas;60 a 64 años;13.668;98;804;3.438;4.847;568;326;2.064;132;408;74;724;30;127;28;6.389;33;315;1.471;2.266;296;242;1.049;42;145;67;369;18;63;13;7.279;65;489;1.967;2.581;272;84;1.015;90;263;7;355;12;64;15
1 de enero de 2019;13. Puente de Vallecas;65 a 69 años;9.538;102;1.142;3.297;2.947;326;196;811;64;213;61;278;13;70;18;4.315;31;413;1.422;1.308;167;149;449;22;75;54;162;7;47;9;5.223;71;729;1.875;1.639;159;47;362;42;138;7;116;6;23;9
1 de enero de 2019;13. Puente de Vallecas;70 a 74 años;8.699;171;1.662;3.579;2.169;191;100;388;42;137;33;166;9;33;19;3.690;39;543;1.504;966;105;76;222;14;56;28;102;6;22;7;5.009;132;1.119;2.075;1.203;86;24;166;28;81;5;64;3;11;12
1 de enero de 2019;13. Puente de Vallecas;75 a 79 años;7.213;227;2.064;2.907;1.400;94;83;221;14;99;21;57;5;9;12;2.797;46;651;1.149;604;61;70;113;4;34;18;34;3;6;4;4.416;181;1.413;1.758;796;33;13;108;10;65;3;23;2;3;8
1 de enero de 2019;13. Puente de Vallecas;80 a 84 años;7.596;344;2.830;2.990;996;81;56;140;11;62;15;44;2;7;18;2.758;44;892;1.096;456;57;47;85;5;20;14;27;0;6;9;4.838;300;1.938;1.894;540;24;9;55;6;42;1;17;2;1;9
1 de enero de 2019;13. Puente de Vallecas;85 a 89 años;6.019;395;2.538;2.278;557;46;31;74;4;47;9;22;3;4;11;2.082;60;801;829;244;34;27;42;2;12;7;11;3;4;6;3.937;335;1.737;1.449;313;12;4;32;2;35;2;11;0;0;5
1 de enero de 2019;13. Puente de Vallecas;90 a 94 años;2.345;159;1.059;848;180;16;15;27;4;15;3;9;0;2;8;682;16;271;279;70;7;13;11;1;4;0;5;0;2;3;1.663;143;788;569;110;9;2;16;3;11;3;4;0;0;5
1 de enero de 2019;13. Puente de Vallecas;95 a 99 años;476;28;217;174;45;4;0;1;1;1;2;1;0;0;2;122;2;49;45;19;3;0;1;0;1;1;1;0;0;0;354;26;168;129;26;1;0;0;1;0;1;0;0;0;2
1 de enero de 2019;13. Puente de Vallecas;100 y más años;53;6;26;16;3;0;0;0;0;1;0;0;0;0;1;13;1;5;5;2;0;0;0;0;0;0;0;0;0;0;40;5;21;11;1;0;0;0;0;1;0;0;0;0;1
1 de enero de 2019;14. Moratalaz;Total;74.594;520;3.971;10.323;17.355;3.525;3.486;12.528;1.183;4.606;1.528;12.111;494;2.866;98;33.123;169;1.259;3.786;7.684;1.780;2.087;6.152;417;1.447;1.227;5.447;256;1.364;48;41.471;351;2.712;6.537;9.671;1.745;1.399;6.376;766;3.159;301;6.664;238;1.502;50
1 de enero de 2019;14. Moratalaz;25 a 29 años;5.321;59;145;131;1.025;334;230;1.192;64;112;35;1.556;35;401;2;2.635;37;89;76;559;186;135;661;30;31;27;615;14;175;0;2.686;22;56;55;466;148;95;531;34;81;8;941;21;226;2
1 de enero de 2019;14. Moratalaz;30 a 34 años;5.083;13;108;227;1.134;268;301;795;71;391;72;1.201;54;437;11;2.449;7;70;134;610;131;161;428;25;87;53;535;24;175;9;2.634;6;38;93;524;137;140;367;46;304;19;666;30;262;2
1 de enero de 2019;14. Moratalaz;35 a 39 años;5.487;16;57;196;1.316;281;273;984;147;422;139;1.213;109;334;0;2.707;10;22;113;716;149;162;526;56;113;101;525;54;160;0;2.780;6;35;83;600;132;111;458;91;309;38;688;55;174;0
1 de enero de 2019;14. Moratalaz;40 a 44 años;5.991;25;59;173;1.252;308;324;1.103;182;481;201;1.516;89;277;1;2.793;12;27;80;622;166;173;558;74;140;137;637;46;120;1;3.198;13;32;93;630;142;151;545;108;341;64;879;43;157;0
1 de enero de 2019;14. Moratalaz;45 a 49 años;6.984;33;88;311;1.496;393;458;1.299;188;546;178;1.623;69;301;1;3.276;14;34;176;761;214;268;621;64;169;122;672;35;125;1;3.708;19;54;135;735;179;190;678;124;377;56;951;34;176;0
1 de enero de 2019;14. Moratalaz;50 a 54 años;7.907;27;102;425;1.736;565;612;1.563;171;566;173;1.570;45;347;5;3.610;14;47;214;827;297;330;699;58;161;135;628;25;171;4;4.297;13;55;211;909;268;282;864;113;405;38;942;20;176;1
1 de enero de 2019;14. Moratalaz;55 a 59 años;7.399;41;79;544;1.693;494;458;1.662;122;558;156;1.245;35;301;11;3.434;15;31;261;785;217;268;757;37;175;130;582;26;145;5;3.965;26;48;283;908;277;190;905;85;383;26;663;9;156;6
1 de enero de 2019;14. Moratalaz;60 a 64 años;5.775;29;140;704;1.426;224;214;1.356;102;419;82;847;21;199;12;2.535;12;58;288;556;76;130;631;25;142;70;423;8;109;7;3.240;17;82;416;870;148;84;725;77;277;12;424;13;90;5
1 de enero de 2019;14. Moratalaz;65 a 69 años;4.840;30;184;908;1.467;183;161;858;56;294;86;504;13;85;11;2.070;8;59;328;523;88;104;415;24;108;69;279;11;50;4;2.770;22;125;580;944;95;57;443;32;186;17;225;2;35;7
1 de enero de 2019;14. Moratalaz;70 a 74 años;5.073;26;373;1.383;1.516;146;144;634;30;268;109;344;13;75;12;2.038;4;110;455;524;64;103;305;7;92;101;212;6;49;6;3.035;22;263;928;992;82;41;329;23;176;8;132;7;26;6
1 de enero de 2019;14. Moratalaz;75 a 79 años;4.997;54;535;1.517;1.396;150;135;499;23;229;144;244;5;54;12;1.992;7;149;484;474;81;104;245;7;95;137;161;4;40;4;3.005;47;386;1.033;922;69;31;254;16;134;7;83;1;14;8
1 de enero de 2019;14. Moratalaz;80 a 84 años;4.937;78;850;1.857;1.073;111;114;347;16;178;111;164;4;29;5;1.893;16;235;575;400;61;96;186;5;74;105;112;2;24;2;3.044;62;615;1.282;673;50;18;161;11;104;6;52;2;5;3
1 de enero de 2019;14. Moratalaz;85 a 89 años;3.309;55;800;1.308;610;55;49;188;3;102;36;68;2;21;12;1.262;9;235;439;248;40;40;98;0;45;35;53;1;16;3;2.047;46;565;869;362;15;9;90;3;57;1;15;1;5;9
