C. Demografía y Población
Padrón municipal
Características de la población a 1 de enero
Nivel de estudios
"1.1.6.2. Población de 25 y más años clasificada por Nivel de estudios según Distrito y Grupo de edad, para cada Sexo"
;;;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres
1 de enero de 2015;11. Carabanchel;30 a 34 años;16.945;31;236;1.441;6.214;836;731;2.888;419;1.082;304;2.078;200;474;11;8.037;14;128;741;3.074;434;396;1.471;168;288;213;831;95;176;8;8.908;17;108;700;3.140;402;335;1.417;251;794;91;1.247;105;298;3
1 de enero de 2015;11. Carabanchel;35 a 39 años;21.424;45;246;1.518;6.632;1.150;1.235;3.721;625;1.603;524;3.337;284;499;5;10.349;24;124;786;3.536;603;656;1.876;235;467;339;1.352;138;208;5;11.075;21;122;732;3.096;547;579;1.845;390;1.136;185;1.985;146;291;0
1 de enero de 2015;11. Carabanchel;40 a 44 años;22.010;49;290;1.622;6.537;1.376;1.519;3.819;588;1.536;568;3.485;147;470;4;10.862;18;150;846;3.471;740;865;1.899;230;497;406;1.472;71;196;1;11.148;31;140;776;3.066;636;654;1.920;358;1.039;162;2.013;76;274;3
1 de enero de 2015;11. Carabanchel;45 a 49 años;19.779;72;362;1.685;6.296;1.545;1.443;3.507;405;1.166;289;2.512;95;391;11;9.547;33;168;858;3.191;792;803;1.681;158;360;229;1.056;47;165;6;10.232;39;194;827;3.105;753;640;1.826;247;806;60;1.456;48;226;5
1 de enero de 2015;11. Carabanchel;50 a 54 años;17.032;80;406;1.870;5.700;1.282;994;3.283;266;908;196;1.637;58;322;30;8.001;25;194;925;2.807;581;555;1.514;82;260;164;698;33;150;13;9.031;55;212;945;2.893;701;439;1.769;184;648;32;939;25;172;17
1 de enero de 2015;11. Carabanchel;55 a 59 años;13.736;72;459;2.263;4.708;662;420;2.759;187;671;134;1.098;27;242;34;6.357;27;209;969;2.072;285;283;1.368;78;244;111;559;13;125;14;7.379;45;250;1.294;2.636;377;137;1.391;109;427;23;539;14;117;20
1 de enero de 2015;11. Carabanchel;60 a 64 años;10.951;60;551;2.842;3.733;420;287;1.593;110;455;111;609;26;114;40;4.803;21;233;1.173;1.459;177;227;827;28;167;95;298;13;63;22;6.148;39;318;1.669;2.274;243;60;766;82;288;16;311;13;51;18
1 de enero de 2015;11. Carabanchel;65 a 69 años;11.088;101;1.048;3.870;3.541;355;256;907;50;380;143;344;12;51;30;4.758;34;353;1.530;1.406;177;192;511;24;135;127;214;8;32;15;6.330;67;695;2.340;2.135;178;64;396;26;245;16;130;4;19;15
1 de enero de 2015;11. Carabanchel;70 a 74 años;10.513;127;1.620;4.220;2.744;274;220;618;27;267;91;232;6;45;22;4.318;23;534;1.551;1.121;168;183;346;14;109;81;151;6;23;8;6.195;104;1.086;2.669;1.623;106;37;272;13;158;10;81;0;22;14
1 de enero de 2015;11. Carabanchel;75 a 79 años;9.496;189;2.226;3.962;1.880;199;126;442;28;186;59;121;4;32;42;3.749;30;683;1.484;808;130;100;256;11;79;56;69;3;25;15;5.747;159;1.543;2.478;1.072;69;26;186;17;107;3;52;1;7;27
1 de enero de 2015;11. Carabanchel;80 a 84 años;9.160;223;2.658;3.888;1.451;116;96;337;15;142;40;117;3;15;59;3.464;31;867;1.416;630;72;72;169;3;47;39;83;2;9;24;5.696;192;1.791;2.472;821;44;24;168;12;95;1;34;1;6;35
1 de enero de 2015;11. Carabanchel;85 a 89 años;5.551;149;1.888;2.358;686;53;40;155;8;79;23;54;1;11;46;1.852;18;558;765;277;34;33;69;0;29;22;27;1;9;10;3.699;131;1.330;1.593;409;19;7;86;8;50;1;27;0;2;36
1 de enero de 2015;11. Carabanchel;90 a 94 años;2.296;62;858;954;274;11;15;55;5;21;4;15;0;1;21;651;3;206;271;104;7;12;23;1;6;4;8;0;0;6;1.645;59;652;683;170;4;3;32;4;15;0;7;0;1;15
1 de enero de 2015;11. Carabanchel;95 a 99 años;431;21;179;161;39;2;1;7;1;10;1;4;0;1;4;95;2;36;29;11;2;1;2;0;3;1;4;0;1;3;336;19;143;132;28;0;0;5;1;7;0;0;0;0;1
1 de enero de 2015;11. Carabanchel;100 y más años;87;7;47;25;4;0;0;1;0;0;0;1;0;0;2;16;0;8;4;2;0;0;1;0;0;0;1;0;0;0;71;7;39;21;2;0;0;0;0;0;0;0;0;0;2
1 de enero de 2015;12. Usera;Total;99.253;1.200;9.325;20.947;31.933;5.079;3.800;12.230;1.516;3.760;1.068;6.661;500;1.142;92;45.389;260;3.374;9.066;15.641;2.588;2.154;6.064;558;1.191;812;2.837;259;532;53;53.864;940;5.951;11.881;16.292;2.491;1.646;6.166;958;2.569;256;3.824;241;610;39
1 de enero de 2015;12. Usera;25 a 29 años;7.667;31;450;1.004;2.899;508;373;1.062;101;340;70;623;56;131;19;3.684;20;281;512;1.420;264;198;495;38;87;50;224;26;52;17;3.983;11;169;492;1.479;244;175;567;63;253;20;399;30;79;2
1 de enero de 2015;12. Usera;30 a 34 años;9.332;22;159;1.159;3.892;459;306;1.457;207;424;132;838;92;184;1;4.448;10;85;585;1.926;247;168;715;62;114;89;329;40;78;0;4.884;12;74;574;1.966;212;138;742;145;310;43;509;52;106;1
1 de enero de 2015;12. Usera;35 a 39 años;11.636;33;197;1.238;4.304;635;566;1.872;372;655;188;1.236;141;198;1;5.590;17;83;660;2.246;295;281;889;137;187;124;513;73;84;1;6.046;16;114;578;2.058;340;285;983;235;468;64;723;68;114;0
1 de enero de 2015;12. Usera;40 a 44 años;12.342;40;255;1.407;4.306;778;703;1.862;310;706;259;1.422;86;206;2;6.113;18;136;742;2.238;393;381;947;113;214;186;600;45;99;1;6.229;22;119;665;2.068;385;322;915;197;492;73;822;41;107;1
1 de enero de 2015;12. Usera;45 a 49 años;11.154;41;254;1.480;3.924;949;771;1.729;205;473;117;1.033;40;136;2;5.519;21;119;786;2.037;489;398;817;89;164;90;427;17;64;1;5.635;20;135;694;1.887;460;373;912;116;309;27;606;23;72;1
1 de enero de 2015;12. Usera;50 a 54 años;9.694;46;300;1.502;3.579;812;479;1.590;145;369;84;652;20;113;3;4.619;12;140;700;1.751;396;270;748;53;116;74;289;16;53;1;5.075;34;160;802;1.828;416;209;842;92;253;10;363;4;60;2
1 de enero de 2015;12. Usera;55 a 59 años;7.553;66;352;1.752;2.733;335;202;1.190;77;268;54;409;22;85;8;3.558;17;155;791;1.274;161;129;605;27;97;50;188;13;46;5;3.995;49;197;961;1.459;174;73;585;50;171;4;221;9;39;3
1 de enero de 2015;12. Usera;60 a 64 años;5.611;81;504;1.740;1.862;199;123;628;46;152;40;170;19;36;11;2.576;30;193;757;807;86;93;364;20;57;36;93;13;20;7;3.035;51;311;983;1.055;113;30;264;26;95;4;77;6;16;4
1 de enero de 2015;12. Usera;65 a 69 años;5.229;88;789;1.970;1.474;133;81;325;27;129;50;122;6;25;10;2.281;16;282;789;658;79;70;184;9;49;44;76;2;18;5;2.948;72;507;1.181;816;54;11;141;18;80;6;46;4;7;5
1 de enero de 2015;12. Usera;70 a 74 años;4.705;122;967;1.877;1.157;91;67;203;10;80;36;77;9;5;4;1.911;28;342;700;487;52;53;123;5;33;33;41;7;5;2;2.794;94;625;1.177;670;39;14;80;5;47;3;36;2;0;2
1 de enero de 2015;12. Usera;75 a 79 años;4.799;200;1.463;1.944;767;78;66;124;5;68;19;38;3;16;8;1.820;28;457;709;348;52;60;72;3;32;18;27;3;8;3;2.979;172;1.006;1.235;419;26;6;52;2;36;1;11;0;8;5
1 de enero de 2015;12. Usera;80 a 84 años;5.157;206;1.812;2.140;654;68;37;114;8;62;11;25;6;6;8;1.903;24;576;787;298;48;33;70;2;26;10;17;4;4;4;3.254;182;1.236;1.353;356;20;4;44;6;36;1;8;2;2;4
1 de enero de 2015;12. Usera;85 a 89 años;2.962;142;1.220;1.187;259;28;20;51;3;25;6;13;0;0;8;1.003;15;396;395;100;24;16;24;0;12;6;10;0;0;5;1.959;127;824;792;159;4;4;27;3;13;0;3;0;0;3
1 de enero de 2015;12. Usera;90 a 94 años;1.160;62;493;448;108;6;4;20;0;9;1;3;0;1;5;309;3;108;131;44;2;3;9;0;3;1;3;0;1;1;851;59;385;317;64;4;1;11;0;6;0;0;0;0;4
1 de enero de 2015;12. Usera;95 a 99 años;220;17;90;93;13;0;2;3;0;0;1;0;0;0;1;50;1;19;20;6;0;1;2;0;0;1;0;0;0;0;170;16;71;73;7;0;1;1;0;0;0;0;0;0;1
1 de enero de 2015;12. Usera;100 y más años;32;3;20;6;2;0;0;0;0;0;0;0;0;0;1;5;0;2;2;1;0;0;0;0;0;0;0;0;0;0;27;3;18;4;1;0;0;0;0;0;0;0;0;0;1
1 de enero de 2015;13. Puente de Vallecas;Total;171.745;2.563;19.683;36.349;53.293;9.270;6.433;21.466;2.207;5.757;1.508;10.421;743;1.777;275;79.475;600;7.400;16.408;26.579;4.774;3.739;10.396;817;1.809;1.131;4.514;363;810;135;92.270;1.963;12.283;19.941;26.714;4.496;2.694;11.070;1.390;3.948;377;5.907;380;967;140
1 de enero de 2015;13. Puente de Vallecas;25 a 29 años;14.132;81;1.158;1.702;4.827;1.020;719;2.133;143;639;169;1.204;70;232;35;7.049;48;741;951;2.471;526;370;1.002;48;157;122;468;30;86;29;7.083;33;417;751;2.356;494;349;1.131;95;482;47;736;40;146;6
1 de enero de 2015;13. Puente de Vallecas;30 a 34 años;16.203;41;381;1.877;6.386;1.025;616;2.667;325;798;228;1.388;184;283;4;8.048;19;203;1.078;3.369;525;306;1.308;112;211;167;547;85;114;4;8.155;22;178;799;3.017;500;310;1.359;213;587;61;841;99;169;0
1 de enero de 2015;13. Puente de Vallecas;35 a 39 años;17.909;45;419;1.882;6.525;1.248;849;3.111;493;859;264;1.744;199;269;2;8.898;20;212;1.022;3.444;656;446;1.510;189;293;176;710;97;121;2;9.011;25;207;860;3.081;592;403;1.601;304;566;88;1.034;102;148;0
1 de enero de 2015;13. Puente de Vallecas;40 a 44 años;18.011;73;474;2.086;6.545;1.249;1.077;2.853;448;874;275;1.709;113;229;6;8.928;38;240;1.169;3.361;646;566;1.378;165;285;183;737;60;98;2;9.083;35;234;917;3.184;603;511;1.475;283;589;92;972;53;131;4
1 de enero de 2015;13. Puente de Vallecas;45 a 49 años;19.079;110;547;2.334;6.863;1.769;1.277;3.089;294;723;156;1.599;66;237;15;9.206;43;281;1.159;3.456;909;730;1.388;109;213;126;651;30;105;6;9.873;67;266;1.175;3.407;860;547;1.701;185;510;30;948;36;132;9
1 de enero de 2015;13. Puente de Vallecas;50 a 54 años;18.459;95;612;2.883;6.814;1.384;900;3.173;224;659;141;1.265;44;224;41;8.741;35;260;1.370;3.309;655;553;1.443;100;208;116;554;19;104;15;9.718;60;352;1.513;3.505;729;347;1.730;124;451;25;711;25;120;26
1 de enero de 2015;13. Puente de Vallecas;55 a 59 años;15.014;94;801;3.573;5.388;647;408;2.346;151;498;97;798;32;147;34;7.150;34;323;1.555;2.591;324;292;1.185;53;181;88;420;17;74;13;7.864;60;478;2.018;2.797;323;116;1.161;98;317;9;378;15;73;21
1 de enero de 2015;13. Puente de Vallecas;60 a 64 años;10.371;119;1.106;3.454;3.294;366;206;978;54;262;75;349;13;71;24;4.857;38;421;1.519;1.534;186;156;553;16;96;69;204;9;44;12;5.514;81;685;1.935;1.760;180;50;425;38;166;6;145;4;27;12
1 de enero de 2015;13. Puente de Vallecas;65 a 69 años;9.389;179;1.648;3.856;2.391;239;129;478;34;149;37;168;11;45;25;4.127;49;553;1.675;1.079;126;105;280;9;63;31;105;8;32;12;5.262;130;1.095;2.181;1.312;113;24;198;25;86;6;63;3;13;13
1 de enero de 2015;13. Puente de Vallecas;70 a 74 años;8.473;249;2.326;3.444;1.685;118;93;270;15;118;26;92;6;15;16;3.565;51;820;1.461;781;74;75;156;3;42;23;57;5;10;7;4.908;198;1.506;1.983;904;44;18;114;12;76;3;35;1;5;9
1 de enero de 2015;13. Puente de Vallecas;75 a 79 años;8.557;407;3.109;3.348;1.158;94;72;183;10;79;16;50;2;8;21;3.292;68;1.065;1.294;530;72;65;100;5;31;14;33;0;5;10;5.265;339;2.044;2.054;628;22;7;83;5;48;2;17;2;3;11
1 de enero de 2015;13. Puente de Vallecas;80 a 84 años;8.678;559;3.645;3.262;841;68;46;106;7;63;13;34;3;12;19;3.251;91;1.263;1.277;402;48;41;58;3;18;10;16;3;12;9;5.427;468;2.382;1.985;439;20;5;48;4;45;3;18;0;0;10
1 de enero de 2015;13. Puente de Vallecas;85 a 89 años;5.170;342;2.369;1.865;398;34;33;58;3;27;5;13;0;3;20;1.732;51;761;640;175;20;28;28;1;6;1;6;0;3;12;3.438;291;1.608;1.225;223;14;5;30;2;21;4;7;0;0;8
1 de enero de 2015;13. Puente de Vallecas;90 a 94 años;1.890;131;886;661;146;9;6;18;6;7;6;5;0;2;7;544;15;218;205;66;7;6;7;4;4;5;4;0;2;1;1.346;116;668;456;80;2;0;11;2;3;1;1;0;0;6
1 de enero de 2015;13. Puente de Vallecas;95 a 99 años;353;35;171;109;26;0;1;3;0;2;0;2;0;0;4;77;0;33;32;9;0;0;0;0;1;0;1;0;0;1;276;35;138;77;17;0;1;3;0;1;0;1;0;0;3
1 de enero de 2015;13. Puente de Vallecas;100 y más años;57;3;31;13;6;0;1;0;0;0;0;1;0;0;2;10;0;6;1;2;0;0;0;0;0;0;1;0;0;0;47;3;25;12;4;0;1;0;0;0;0;0;0;0;2
1 de enero de 2015;14. Moratalaz;Total;74.243;589;4.838;11.869;17.348;3.305;3.406;12.276;1.070;4.833;1.647;10.542;397;1.994;129;33.159;174;1.561;4.441;7.769;1.694;2.090;6.121;359;1.527;1.329;4.837;213;984;60;41.084;415;3.277;7.428;9.579;1.611;1.316;6.155;711;3.306;318;5.705;184;1.010;69
1 de enero de 2015;14. Moratalaz;25 a 29 años;4.895;15;185;245;1.096;276;294;1.010;53;405;80;1.009;31;180;16;2.440;12;124;144;621;135;177;530;12;103;58;423;13;76;12;2.455;3;61;101;475;141;117;480;41;302;22;586;18;104;4
1 de enero de 2015;14. Moratalaz;30 a 34 años;5.492;18;63;261;1.328;284;269;1.059;130;452;147;1.175;76;229;1;2.682;9;29;158;693;147;162;579;55;123;109;488;29;101;0;2.810;9;34;103;635;137;107;480;75;329;38;687;47;128;1
1 de enero de 2015;14. Moratalaz;35 a 39 años;5.949;28;67;213;1.286;307;301;1.188;177;486;187;1.409;89;210;1;2.881;18;32;105;670;172;164;640;71;138;123;607;50;90;1;3.068;10;35;108;616;135;137;548;106;348;64;802;39;120;0
1 de enero de 2015;14. Moratalaz;40 a 44 años;6.928;30;94;286;1.505;362;417;1.295;175;593;220;1.627;71;252;1;3.319;13;39;158;798;202;251;655;51;179;156;683;36;97;1;3.609;17;55;128;707;160;166;640;124;414;64;944;35;155;0
1 de enero de 2015;14. Moratalaz;45 a 49 años;7.830;31;95;427;1.703;575;625;1.514;153;597;186;1.572;44;302;6;3.663;14;42;216;826;295;347;709;51;177;146;663;28;144;5;4.167;17;53;211;877;280;278;805;102;420;40;909;16;158;1
1 de enero de 2015;14. Moratalaz;50 a 54 años;7.684;47;88;530;1.731;509;516;1.688;139;578;171;1.328;28;322;9;3.564;24;34;270;818;246;283;774;40;171;137;584;18;161;4;4.120;23;54;260;913;263;233;914;99;407;34;744;10;161;5
1 de enero de 2015;14. Moratalaz;55 a 59 años;6.211;33;136;710;1.541;252;256;1.479;87;470;98;906;23;208;12;2.839;10;56;308;659;95;158;697;20;163;88;451;12;115;7;3.372;23;80;402;882;157;98;782;67;307;10;455;11;93;5
1 de enero de 2015;14. Moratalaz;60 a 64 años;4.966;26;183;912;1.451;183;165;965;63;297;77;524;13;92;15;2.188;10;67;350;554;90;106;465;24;109;63;280;11;51;8;2.778;16;116;562;897;93;59;500;39;188;14;244;2;41;7
1 de enero de 2015;14. Moratalaz;65 a 69 años;5.133;31;353;1.342;1.554;156;156;644;32;266;114;387;10;73;15;2.125;7;106;459;550;67;111;319;12;82;105;242;7;52;6;3.008;24;247;883;1.004;89;45;325;20;184;9;145;3;21;9
1 de enero de 2015;14. Moratalaz;70 a 74 años;5.638;51;585;1.679;1.610;158;150;619;31;263;153;263;7;59;10;2.292;10;170;555;553;86;110;312;10;113;143;176;5;43;6;3.346;41;415;1.124;1.057;72;40;307;21;150;10;87;2;16;4
1 de enero de 2015;14. Moratalaz;75 a 79 años;5.331;98;873;1.928;1.196;128;135;394;13;198;129;186;3;38;12;2.087;19;252;596;455;77;117;211;5;81;122;121;2;28;1;3.244;79;621;1.332;741;51;18;183;8;117;7;65;1;10;11
1 de enero de 2015;14. Moratalaz;80 a 84 años;4.749;88;1.086;1.883;873;83;88;287;9;138;66;113;0;21;14;1.967;16;346;686;384;56;74;164;3;61;61;91;0;19;6;2.782;72;740;1.197;489;27;14;123;6;77;5;22;0;2;8
1 de enero de 2015;14. Moratalaz;85 a 89 años;2.418;59;691;1.039;342;24;27;96;7;64;16;32;2;6;13;845;7;199;339;135;20;23;50;4;22;15;22;2;5;2;1.573;52;492;700;207;4;4;46;3;42;1;10;0;1;11
1 de enero de 2015;14. Moratalaz;90 a 94 años;807;25;268;324;108;7;7;30;1;20;3;9;0;2;3;226;4;59;76;46;5;7;13;1;5;3;4;0;2;1;581;21;209;248;62;2;0;17;0;15;0;5;0;0;2
1 de enero de 2015;14. Moratalaz;95 a 99 años;177;6;56;76;24;1;0;7;0;5;0;2;0;0;0;39;1;6;19;7;1;0;3;0;0;0;2;0;0;0;138;5;50;57;17;0;0;4;0;5;0;0;0;0;0
1 de enero de 2015;14. Moratalaz;100 y más años;35;3;15;14;0;0;0;1;0;1;0;0;0;0;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;33;3;15;12;0;0;0;1;0;1;0;0;0;0;1
1 de enero de 2015;15. Ciudad Lineal;Total;166.311;834;8.494;23.368;38.946;6.171;6.002;27.584;3.205;10.456;3.419;29.307;1.285;6.813;427;73.207;247;2.662;8.555;17.102;3.048;3.450;13.049;1.093;3.260;2.664;13.886;687;3.321;183;93.104;587;5.832;14.813;21.844;3.123;2.552;14.535;2.112;7.196;755;15.421;598;3.492;244
1 de enero de 2015;15. Ciudad Lineal;25 a 29 años;12.060;14;197;481;3.078;548;706;2.460;199;783;232;2.745;119;478;20;5.699;9;131;257;1.522;319;401;1.303;70;186;153;1.113;47;174;14;6.361;5;66;224;1.556;229;305;1.157;129;597;79;1.632;72;304;6
1 de enero de 2015;15. Ciudad Lineal;30 a 34 años;14.522;14;65;554;3.753;602;551;2.661;403;1.041;365;3.460;219;825;9;6.959;6;35;286;1.920;321;333;1.403;166;292;259;1.507;88;338;5;7.563;8;30;268;1.833;281;218;1.258;237;749;106;1.953;131;487;4
1 de enero de 2015;15. Ciudad Lineal;35 a 39 años;16.327;33;90;606;3.680;676;624;2.972;543;1.170;460;4.239;263;969;2;8.030;13;41;299;1.944;356;335;1.619;208;353;308;1.986;139;428;1;8.297;20;49;307;1.736;320;289;1.353;335;817;152;2.253;124;541;1
1 de enero de 2015;15. Ciudad Lineal;40 a 44 años;16.206;30;107;670;3.616;722;717;2.733;518;1.196;412;4.363;200;919;3;7.677;12;56;322;1.859;392;366;1.345;175;386;283;1.941;108;429;3;8.529;18;51;348;1.757;330;351;1.388;343;810;129;2.422;92;490;0
1 de enero de 2015;15. Ciudad Lineal;45 a 49 años;16.722;49;146;775;3.517;885;996;3.139;493;1.259;350;4.056;133;916;8;7.710;25;63;380;1.723;417;524;1.472;175;404;273;1.756;69;422;7;9.012;24;83;395;1.794;468;472;1.667;318;855;77;2.300;64;494;1
1 de enero de 2015;15. Ciudad Lineal;50 a 54 años;16.222;72;167;994;3.728;893;761;3.596;356;1.156;303;3.243;99;829;25;7.248;30;71;444;1.714;358;388;1.600;106;393;236;1.454;62;382;10;8.974;42;96;550;2.014;535;373;1.996;250;763;67;1.789;37;447;15
1 de enero de 2015;15. Ciudad Lineal;55 a 59 años;13.955;59;213;1.361;3.371;522;433;3.239;245;1.032;224;2.439;71;699;47;6.145;24;90;543;1.414;224;255;1.425;72;324;187;1.173;46;347;21;7.810;35;123;818;1.957;298;178;1.814;173;708;37;1.266;25;352;26
1 de enero de 2015;15. Ciudad Lineal;60 a 64 años;11.149;54;345;1.776;3.044;356;290;2.056;170;791;227;1.610;52;338;40;4.835;26;137;702;1.071;144;178;928;49;277;195;883;33;195;17;6.314;28;208;1.074;1.973;212;112;1.128;121;514;32;727;19;143;23
1 de enero de 2015;15. Ciudad Lineal;65 a 69 años;11.175;53;630;2.729;3.067;316;265;1.546;101;630;272;1.193;36;282;55;4.712;15;197;995;1.076;151;184;657;22;179;246;762;25;176;27;6.463;38;433;1.734;1.991;165;81;889;79;451;26;431;11;106;28
1 de enero de 2015;15. Ciudad Lineal;70 a 74 años;10.434;62;938;3.076;2.698;212;236;1.129;85;516;230;942;31;232;47;4.203;18;273;1.037;908;115;181;443;24;169;208;617;25;167;18;6.231;44;665;2.039;1.790;97;55;686;61;347;22;325;6;65;29
1 de enero de 2015;15. Ciudad Lineal;75 a 79 años;9.391;105;1.408;3.317;2.084;197;167;879;31;373;147;451;33;161;38;3.596;27;405;1.078;751;119;120;342;9;125;139;315;23;131;12;5.795;78;1.003;2.239;1.333;78;47;537;22;248;8;136;10;30;26
1 de enero de 2015;15. Ciudad Lineal;80 a 84 años;9.634;152;2.010;3.616;1.902;146;159;671;35;295;102;350;19;113;64;3.650;27;630;1.232;700;89;112;295;8;104;94;235;14;91;19;5.984;125;1.380;2.384;1.202;57;47;376;27;191;8;115;5;22;45
1 de enero de 2015;15. Ciudad Lineal;85 a 89 años;5.709;93;1.386;2.261;976;69;69;366;17;150;72;157;10;39;44;1.978;9;376;682;369;33;54;166;8;51;64;105;8;32;21;3.731;84;1.010;1.579;607;36;15;200;9;99;8;52;2;7;23
1 de enero de 2015;15. Ciudad Lineal;90 a 94 años;2.250;33;622;928;350;23;25;109;8;53;20;48;0;12;19;653;6;134;249;112;8;17;47;1;16;17;33;0;8;5;1.597;27;488;679;238;15;8;62;7;37;3;15;0;4;14
1 de enero de 2015;15. Ciudad Lineal;95 a 99 años;460;6;142;183;70;2;1;27;1;10;2;10;0;1;5;97;0;21;40;17;1;1;4;0;1;2;6;0;1;3;363;6;121;143;53;1;0;23;1;9;0;4;0;0;2
1 de enero de 2015;15. Ciudad Lineal;100 y más años;95;5;28;41;12;2;2;1;0;1;1;1;0;0;1;15;0;2;9;2;1;1;0;0;0;0;0;0;0;0;80;5;26;32;10;1;1;1;0;1;1;1;0;0;1
1 de enero de 2015;16. Hortaleza;Total;129.530;576;5.995;15.156;24.946;4.737;5.188;21.336;2.788;8.806;3.254;28.717;1.152;6.737;142;59.778;176;2.001;5.949;11.400;2.390;3.110;10.497;931;2.907;2.525;13.835;661;3.328;68;69.752;400;3.994;9.207;13.546;2.347;2.078;10.839;1.857;5.899;729;14.882;491;3.409;74
1 de enero de 2015;16. Hortaleza;25 a 29 años;8.949;17;196;357;1.694;446;554;1.934;125;644;192;2.289;77;403;21;4.366;9;120;197;917;245;322;1.073;37;158;128;946;31;166;17;4.583;8;76;160;777;201;232;861;88;486;64;1.343;46;237;4
1 de enero de 2015;16. Hortaleza;30 a 34 años;11.679;6;64;325;1.914;438;462;2.099;293;1.046;412;3.599;197;822;2;5.636;1;30;179;1.052;257;272;1.136;108;297;283;1.597;105;317;2;6.043;5;34;146;862;181;190;963;185;749;129;2.002;92;505;0
1 de enero de 2015;16. Hortaleza;35 a 39 años;15.118;23;54;331;1.929;510;627;2.574;525;1.310;506;5.282;234;1.210;3;7.258;12;25;172;1.042;295;334;1.396;193;408;347;2.390;138;505;1;7.860;11;29;159;887;215;293;1.178;332;902;159;2.892;96;705;2
1 de enero de 2015;16. Hortaleza;40 a 44 años;15.376;31;72;363;2.200;577;759;2.319;520;1.302;538;5.362;219;1.112;2;7.407;19;34;195;1.203;295;439;1.169;188;433;375;2.404;118;535;0;7.969;12;38;168;997;282;320;1.150;332;869;163;2.958;101;577;2
1 de enero de 2015;16. Hortaleza;45 a 49 años;13.867;29;96;527;2.197;702;852;2.572;425;1.094;324;3.918;157;970;4;6.572;17;45;263;1.096;349;444;1.187;129;355;246;1.863;82;495;1;7.295;12;51;264;1.101;353;408;1.385;296;739;78;2.055;75;475;3
1 de enero de 2015;16. Hortaleza;50 a 54 años;12.989;40;119;680;2.529;676;661;2.780;309;950;273;3.022;101;839;10;6.154;20;57;332;1.193;279;359;1.243;99;333;228;1.505;67;434;5;6.835;20;62;348;1.336;397;302;1.537;210;617;45;1.517;34;405;5
1 de enero de 2015;16. Hortaleza;55 a 59 años;10.557;34;176;925;2.421;433;323;2.386;221;743;218;2.033;50;584;10;5.044;22;80;409;1.042;168;220;1.117;57;271;185;1.098;37;333;5;5.513;12;96;516;1.379;265;103;1.269;164;472;33;935;13;251;5
1 de enero de 2015;16. Hortaleza;60 a 64 años;8.642;29;295;1.306;2.327;268;240;1.700;146;550;201;1.223;31;309;17;3.815;18;110;514;832;108;154;748;41;202;182;696;19;184;7;4.827;11;185;792;1.495;160;86;952;105;348;19;527;12;125;10
1 de enero de 2015;16. Hortaleza;65 a 69 años;9.094;27;533;2.156;2.703;269;257;1.261;99;444;243;871;29;189;13;3.924;12;158;729;967;125;200;598;33;163;224;566;16;127;6;5.170;15;375;1.427;1.736;144;57;663;66;281;19;305;13;62;7
1 de enero de 2015;16. Hortaleza;70 a 74 años;8.171;42;803;2.427;2.254;209;221;792;55;347;220;607;22;147;25;3.752;10;285;888;949;136;173;401;18;135;213;411;19;105;9;4.419;32;518;1.539;1.305;73;48;391;37;212;7;196;3;42;16
1 de enero de 2015;16. Hortaleza;75 a 79 años;5.831;82;1.018;2.176;1.287;107;101;444;28;168;69;252;17;64;18;2.479;10;325;831;546;71;89;210;10;74;64;179;12;52;6;3.352;72;693;1.345;741;36;12;234;18;94;5;73;5;12;12
1 de enero de 2015;16. Hortaleza;80 a 84 años;4.980;109;1.189;1.910;900;68;77;293;23;129;41;178;10;45;8;1.999;16;388;695;366;44;62;148;12;56;36;124;10;38;4;2.981;93;801;1.215;534;24;15;145;11;73;5;54;0;7;4
1 de enero de 2015;16. Hortaleza;85 a 89 años;2.784;59;843;1.092;406;27;42;127;16;51;12;65;6;34;4;965;5;225;379;133;16;33;58;5;16;10;48;5;29;3;1.819;54;618;713;273;11;9;69;11;35;2;17;1;5;1
1 de enero de 2015;16. Hortaleza;90 a 94 años;1.152;35;406;446;151;6;10;41;2;22;4;14;2;9;4;335;2;93;139;55;2;7;9;1;4;4;7;2;8;2;817;33;313;307;96;4;3;32;1;18;0;7;0;1;2
1 de enero de 2015;16. Hortaleza;95 a 99 años;282;10;105;113;28;1;2;13;1;5;1;2;0;0;1;63;3;22;23;6;0;2;4;0;2;0;1;0;0;0;219;7;83;90;22;1;0;9;1;3;1;1;0;0;1
1 de enero de 2015;16. Hortaleza;100 y más años;59;3;26;22;6;0;0;1;0;1;0;0;0;0;0;9;0;4;4;1;0;0;0;0;0;0;0;0;0;0;50;3;22;18;5;0;0;1;0;1;0;0;0;0;0
