;;;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres
;;;Total;No sabe leer ni escribir;Sin estudios;Enseñanza primaria incompleta;"Bachiller elemental, Graduado escolar, E.S.O.";Formación profesional 1er grado;Formación profesional 2º grado;"Bachiller superior, B.U.P.";Otros titulados medios;Diplomado Escuela universitaria;Arquitecto o Ingeniero técnico;"Licenciado universitario, Arquitecto o Ingeniero";Titulado estudios superiores no universitarios;Doctorado o Estudios postgraduados;Desconocido y No consta;Total;No sabe leer ni escribir;Sin estudios;Enseñanza primaria incompleta;"Bachiller elemental, Graduado escolar, E.S.O.";Formación profesional 1er grado;Formación profesional 2º grado;"Bachiller superior, B.U.P.";Otros titulados medios;Diplomado Escuela universitaria;Arquitecto o Ingeniero técnico;"Licenciado universitario, Arquitecto o Ingeniero";Titulado estudios superiores no universitarios;Doctorado o Estudios postgraduados;Desconocido y No consta;Total;No sabe leer ni escribir;Sin estudios;Enseñanza primaria incompleta;"Bachiller elemental, Graduado escolar, E.S.O.";Formación profesional 1er grado;Formación profesional 2º grado;"Bachiller superior, B.U.P.";Otros titulados medios;Diplomado Escuela universitaria;Arquitecto o Ingeniero técnico;"Licenciado universitario, Arquitecto o Ingeniero";Titulado estudios superiores no universitarios;Doctorado o Estudios postgraduados;Desconocido y No consta
1 de enero de 2025;08. Fuencarral-El Pardo;100 y más años;131;4;37;51;16;1;2;11;0;6;0;2;0;1;0;22;0;1;12;5;1;1;0;0;1;0;0;0;1;0;109;4;36;39;11;0;1;11;0;5;0;2;0;0;0
1 de enero de 2025;09. Moncloa-Aravaca;Total;96.552;178;1.304;5.174;13.065;2.207;2.882;14.247;1.737;5.763;1.791;33.163;932;14.109;0;43.711;75;369;1.831;5.371;1.069;1.661;6.642;611;1.805;1.320;15.620;516;6.821;0;52.841;103;935;3.343;7.694;1.138;1.221;7.605;1.126;3.958;471;17.543;416;7.288;0
1 de enero de 2025;09. Moncloa-Aravaca;25 a 29 años;8.907;44;27;96;825;172;287;1.962;76;122;32;3.701;57;1.506;0;4.203;29;17;58;423;87;166;1.108;31;57;21;1.507;25;674;0;4.704;15;10;38;402;85;121;854;45;65;11;2.194;32;832;0
1 de enero de 2025;09. Moncloa-Aravaca;30 a 34 años;8.144;9;32;110;826;193;282;1.129;90;157;59;3.271;87;1.899;0;3.905;6;23;62;387;101;170;657;42;55;31;1.488;46;837;0;4.239;3;9;48;439;92;112;472;48;102;28;1.783;41;1.062;0
1 de enero de 2025;09. Moncloa-Aravaca;35 a 39 años;7.592;10;39;128;914;194;297;866;103;349;125;2.930;92;1.545;0;3.627;5;26;70;451;96;190;471;47;121;82;1.331;51;686;0;3.965;5;13;58;463;98;107;395;56;228;43;1.599;41;859;0
1 de enero de 2025;09. Moncloa-Aravaca;40 a 44 años;8.161;7;29;134;972;194;264;971;163;518;169;3.063;133;1.544;0;3.934;5;15;71;496;112;156;523;69;184;113;1.464;69;657;0;4.227;2;14;63;476;82;108;448;94;334;56;1.599;64;887;0
1 de enero de 2025;09. Moncloa-Aravaca;45 a 49 años;8.892;12;30;165;992;192;291;1.076;221;548;225;3.570;140;1.430;0;4.257;4;16;79;510;108;170;565;98;196;147;1.640;69;655;0;4.635;8;14;86;482;84;121;511;123;352;78;1.930;71;775;0
1 de enero de 2025;09. Moncloa-Aravaca;50 a 54 años;9.024;11;31;209;1.041;209;289;1.043;253;623;205;3.715;112;1.283;0;4.269;5;10;98;515;109;163;540;103;223;139;1.684;68;612;0;4.755;6;21;111;526;100;126;503;150;400;66;2.031;44;671;0
1 de enero de 2025;09. Moncloa-Aravaca;55 a 59 años;9.061;13;50;247;1.076;260;342;1.274;233;618;175;3.429;95;1.249;0;4.209;4;24;118;513;120;180;583;68;217;127;1.577;55;623;0;4.852;9;26;129;563;140;162;691;165;401;48;1.852;40;626;0
1 de enero de 2025;09. Moncloa-Aravaca;60 a 64 años;8.396;13;48;294;1.058;254;272;1.367;204;647;166;2.882;81;1.110;0;3.874;4;21;133;476;113;134;588;61;204;128;1.389;45;578;0;4.522;9;27;161;582;141;138;779;143;443;38;1.493;36;532;0
1 de enero de 2025;09. Moncloa-Aravaca;65 a 69 años;7.099;12;56;364;1.018;175;128;1.371;118;589;121;2.218;43;886;0;3.165;6;19;144;417;61;85;561;34;162;98;1.090;21;467;0;3.934;6;37;220;601;114;43;810;84;427;23;1.128;22;419;0
1 de enero de 2025;09. Moncloa-Aravaca;70 a 74 años;5.974;3;80;531;1.043;110;138;1.083;88;471;137;1.644;31;615;0;2.573;2;25;186;326;48;69;419;20;127;110;874;21;346;0;3.401;1;55;345;717;62;69;664;68;344;27;770;10;269;0
1 de enero de 2025;09. Moncloa-Aravaca;75 a 79 años;5.571;7;110;670;1.126;100;122;845;87;447;180;1.345;23;509;0;2.372;2;31;208;325;39;81;318;18;105;155;774;18;298;0;3.199;5;79;462;801;61;41;527;69;342;25;571;5;211;0
1 de enero de 2025;09. Moncloa-Aravaca;80 a 84 años;4.326;11;183;761;976;75;88;587;48;335;121;824;17;300;0;1.694;0;42;232;256;37;53;164;8;90;108;479;13;212;0;2.632;11;141;529;720;38;35;423;40;245;13;345;4;88;0
1 de enero de 2025;09. Moncloa-Aravaca;85 a 89 años;2.867;9;279;710;645;43;46;360;35;189;47;351;15;138;0;963;3;45;196;174;21;26;85;9;40;39;209;12;104;0;1.904;6;234;514;471;22;20;275;26;149;8;142;3;34;0
1 de enero de 2025;09. Moncloa-Aravaca;90 a 94 años;1.860;12;216;549;414;26;25;218;15;116;21;165;5;78;0;518;0;44;139;78;12;14;46;2;18;17;85;2;61;0;1.342;12;172;410;336;14;11;172;13;98;4;80;3;17;0
1 de enero de 2025;09. Moncloa-Aravaca;95 a 99 años;576;5;82;175;118;8;10;80;3;31;8;41;1;14;0;124;0;11;30;18;5;3;12;1;6;5;21;1;11;0;452;5;71;145;100;3;7;68;2;25;3;20;0;3;0
1 de enero de 2025;09. Moncloa-Aravaca;100 y más años;102;0;12;31;21;2;1;15;0;3;0;14;0;3;0;24;0;0;7;6;0;1;2;0;0;0;8;0;0;0;78;0;12;24;15;2;0;13;0;3;0;6;0;3;0
1 de enero de 2025;10. Latina;Total;202.120;814;7.250;24.688;54.883;10.180;10.531;35.167;3.658;9.691;2.842;30.678;1.511;10.227;0;91.810;305;2.396;9.421;25.326;5.145;6.029;17.695;1.437;3.177;2.155;13.359;827;4.538;0;110.310;509;4.854;15.267;29.557;5.035;4.502;17.472;2.221;6.514;687;17.319;684;5.689;0
1 de enero de 2025;10. Latina;25 a 29 años;18.131;196;128;520;4.268;806;1.111;4.593;268;226;59;4.131;128;1.697;0;8.880;117;82;302;2.270;442;617;2.386;120;89;32;1.641;68;714;0;9.251;79;46;218;1.998;364;494;2.207;148;137;27;2.490;60;983;0
1 de enero de 2025;10. Latina;30 a 34 años;18.520;82;226;567;4.476;903;1.032;3.370;344;372;121;4.609;177;2.241;0;9.069;44;137;313;2.332;503;556;1.858;165;147;70;1.931;98;915;0;9.451;38;89;254;2.144;400;476;1.512;179;225;51;2.678;79;1.326;0
1 de enero de 2025;10. Latina;35 a 39 años;17.001;23;275;744;4.700;876;1.066;2.725;357;791;259;3.465;188;1.532;0;8.381;12;162;389;2.420;486;622;1.409;155;243;185;1.544;98;656;0;8.620;11;113;355;2.280;390;444;1.316;202;548;74;1.921;90;876;0
1 de enero de 2025;10. Latina;40 a 44 años;17.406;18;164;892;5.062;920;927;3.132;460;1.044;346;3.044;263;1.134;0;8.471;9;100;453;2.576;479;546;1.639;204;319;241;1.298;134;473;0;8.935;9;64;439;2.486;441;381;1.493;256;725;105;1.746;129;661;0
1 de enero de 2025;10. Latina;45 a 49 años;18.590;30;176;990;4.939;992;1.125;3.508;538;1.246;387;3.467;267;925;0;8.925;15;81;494;2.453;541;623;1.794;211;366;278;1.505;140;424;0;9.665;15;95;496;2.486;451;502;1.714;327;880;109;1.962;127;501;0
1 de enero de 2025;10. Latina;50 a 54 años;18.965;42;219;1.137;4.977;1.067;1.315;3.533;534;1.302;415;3.501;177;746;0;8.952;18;97;574;2.500;595;688;1.731;191;430;292;1.423;98;315;0;10.013;24;122;563;2.477;472;627;1.802;343;872;123;2.078;79;431;0
1 de enero de 2025;10. Latina;55 a 59 años;18.543;34;234;1.208;5.018;1.453;1.490;3.596;401;1.167;302;2.873;109;658;0;8.643;13;99;570;2.425;711;796;1.723;139;360;231;1.206;57;313;0;9.900;21;135;638;2.593;742;694;1.873;262;807;71;1.667;52;345;0
1 de enero de 2025;10. Latina;60 a 64 años;16.163;41;253;1.462;4.486;1.201;990;3.618;309;950;207;2.096;74;476;0;7.318;12;104;657;2.063;497;538;1.702;96;292;174;899;42;242;0;8.845;29;149;805;2.423;704;452;1.916;213;658;33;1.197;32;234;0
1 de enero de 2025;10. Latina;65 a 69 años;13.086;37;274;1.791;3.967;638;463;2.846;184;835;147;1.477;43;384;0;5.757;12;107;720;1.621;258;297;1.312;61;303;125;720;26;195;0;7.329;25;167;1.071;2.346;380;166;1.534;123;532;22;757;17;189;0
1 de enero de 2025;10. Latina;70 a 74 años;10.236;41;448;2.280;3.342;416;304;1.611;119;512;128;819;41;175;0;4.332;18;137;874;1.222;163;224;798;31;190;104;432;30;109;0;5.904;23;311;1.406;2.120;253;80;813;88;322;24;387;11;66;0
1 de enero de 2025;10. Latina;75 a 79 años;11.312;39;844;3.583;3.675;381;263;1.122;70;499;167;554;15;100;0;4.201;10;226;1.112;1.210;165;182;545;27;164;152;333;10;65;0;7.111;29;618;2.471;2.465;216;81;577;43;335;15;221;5;35;0
1 de enero de 2025;10. Latina;80 a 84 años;11.716;73;1.301;4.287;3.467;301;260;878;44;425;196;374;13;97;0;4.437;13;344;1.316;1.279;163;199;463;22;146;176;235;12;69;0;7.279;60;957;2.971;2.188;138;61;415;22;279;20;139;1;28;0
1 de enero de 2025;10. Latina;85 a 89 años;7.455;80;1.396;3.120;1.629;156;128;405;16;219;76;174;9;47;0;2.902;6;414;1.071;633;106;103;233;6;85;65;133;9;38;0;4.553;74;982;2.049;996;50;25;172;10;134;11;41;0;9;0
1 de enero de 2025;10. Latina;90 a 94 años;3.798;56;936;1.607;698;58;47;189;10;83;27;70;7;10;0;1.249;6;238;467;265;31;33;90;6;34;25;43;5;6;0;2.549;50;698;1.140;433;27;14;99;4;49;2;27;2;4;0
1 de enero de 2025;10. Latina;95 a 99 años;1.031;20;315;434;156;10;10;36;3;18;3;22;0;4;0;265;0;61;102;53;4;5;10;3;7;3;14;0;3;0;766;20;254;332;103;6;5;26;0;11;0;8;0;1;0
1 de enero de 2025;10. Latina;100 y más años;167;2;61;66;23;2;0;5;1;2;2;2;0;1;0;28;0;7;7;4;1;0;2;0;2;2;2;0;1;0;139;2;54;59;19;1;0;3;1;0;0;0;0;0;0
1 de enero de 2025;11. Carabanchel;Total;215.830;1.044;7.616;25.309;67.378;10.927;10.980;37.225;4.128;9.104;2.536;29.005;1.546;9.030;2;99.224;412;2.748;10.397;32.018;5.512;6.212;18.491;1.681;2.950;1.861;12.286;810;3.846;0;116.606;632;4.868;14.912;35.360;5.415;4.768;18.734;2.447;6.154;675;16.719;736;5.184;2
1 de enero de 2025;11. Carabanchel;25 a 29 años;20.897;216;198;788;6.017;1.056;1.238;5.275;344;258;78;3.869;177;1.383;0;10.295;135;129;477;3.196;577;627;2.693;148;91;40;1.540;82;560;0;10.602;81;69;311;2.821;479;611;2.582;196;167;38;2.329;95;823;0
1 de enero de 2025;11. Carabanchel;30 a 34 años;21.764;103;311;891;6.387;1.075;1.171;4.099;443;356;120;4.536;192;2.080;0;10.799;75;188;542;3.331;592;646;2.159;200;145;73;1.859;110;879;0;10.965;28;123;349;3.056;483;525;1.940;243;211;47;2.677;82;1.201;0
1 de enero de 2025;11. Carabanchel;35 a 39 años;19.697;37;362;1.019;6.475;954;1.142;3.056;372;799;240;3.480;225;1.536;0;9.862;18;209;551;3.298;527;663;1.644;194;244;165;1.586;121;642;0;9.835;19;153;468;3.177;427;479;1.412;178;555;75;1.894;104;894;0
1 de enero de 2025;11. Carabanchel;40 a 44 años;20.380;31;217;1.257;7.018;951;1.003;3.696;557;1.053;280;2.990;236;1.090;1;9.809;15;129;647;3.512;487;563;1.842;248;347;200;1.228;119;472;0;10.571;16;88;610;3.506;464;440;1.854;309;706;80;1.762;117;618;1
1 de enero de 2025;11. Carabanchel;45 a 49 años;22.780;30;232;1.378;7.211;1.170;1.376;4.212;632;1.396;441;3.535;286;881;0;10.766;17;121;686;3.626;615;719;2.056;244;444;289;1.435;154;360;0;12.014;13;111;692;3.585;555;657;2.156;388;952;152;2.100;132;521;0
1 de enero de 2025;11. Carabanchel;50 a 54 años;22.920;51;262;1.439;7.238;1.322;1.521;4.129;616;1.458;488;3.558;179;659;0;10.964;21;136;712;3.617;698;849;2.024;238;467;355;1.479;94;274;0;11.956;30;126;727;3.621;624;672;2.105;378;991;133;2.079;85;385;0
1 de enero de 2025;11. Carabanchel;55 a 59 años;20.175;54;333;1.543;6.388;1.502;1.427;3.759;442;1.114;263;2.734;94;522;0;9.416;28;163;735;3.057;731;782;1.797;170;355;203;1.124;42;229;0;10.759;26;170;808;3.331;771;645;1.962;272;759;60;1.610;52;293;0
1 de enero de 2025;11. Carabanchel;60 a 64 años;17.053;64;352;1.669;5.810;1.239;988;3.359;275;853;174;1.811;61;398;0;7.763;19;154;780;2.735;539;560;1.511;92;248;144;769;34;178;0;9.290;45;198;889;3.075;700;428;1.848;183;605;30;1.042;27;220;0
1 de enero de 2025;11. Carabanchel;65 a 69 años;12.880;57;394;2.021;4.406;606;384;2.565;201;647;118;1.196;34;251;0;5.686;20;171;802;1.837;247;256;1.234;71;233;101;577;17;120;0;7.194;37;223;1.219;2.569;359;128;1.331;130;414;17;619;17;131;0
1 de enero de 2025;11. Carabanchel;70 a 74 años;9.739;53;431;2.423;3.339;369;257;1.441;128;413;110;627;28;120;0;4.027;15;162;934;1.232;151;194;697;31;141;91;301;14;64;0;5.712;38;269;1.489;2.107;218;63;744;97;272;19;326;14;56;0
1 de enero de 2025;11. Carabanchel;75 a 79 años;9.393;73;872;3.234;3.032;299;194;765;58;342;124;339;17;44;0;3.718;20;260;1.156;1.123;136;147;401;22;105;111;200;11;26;0;5.675;53;612;2.078;1.909;163;47;364;36;237;13;139;6;18;0
1 de enero de 2025;11. Carabanchel;80 a 84 años;8.075;80;1.165;3.249;2.189;204;161;474;31;211;62;199;8;42;0;2.991;8;329;1.075;795;109;125;254;11;78;54;119;7;27;0;5.084;72;836;2.174;1.394;95;36;220;20;133;8;80;1;15;0
1 de enero de 2025;11. Carabanchel;85 a 89 años;5.627;100;1.239;2.398;1.175;124;75;251;18;119;25;80;5;18;0;1.874;13;298;752;433;72;55;129;7;34;22;44;2;13;0;3.753;87;941;1.646;742;52;20;122;11;85;3;36;3;5;0
1 de enero de 2025;11. Carabanchel;90 a 94 años;3.414;70;909;1.527;577;45;41;112;9;65;13;39;3;4;0;1.014;5;235;436;192;25;24;38;5;16;13;21;2;2;0;2.400;65;674;1.091;385;20;17;74;4;49;0;18;1;2;0
1 de enero de 2025;11. Carabanchel;95 a 99 años;898;20;294;410;102;9;2;27;2;17;0;12;1;2;0;219;2;60;99;33;5;2;11;0;2;0;4;1;0;0;679;18;234;311;69;4;0;16;2;15;0;8;0;2;0
1 de enero de 2025;11. Carabanchel;100 y más años;138;5;45;63;14;2;0;5;0;3;0;0;0;0;1;21;1;4;13;1;1;0;1;0;0;0;0;0;0;0;117;4;41;50;13;1;0;4;0;3;0;0;0;0;1
1 de enero de 2025;12. Usera;Total;116.604;954;5.365;16.393;40.244;6.190;5.196;18.293;2.055;3.680;1.099;12.472;751;3.912;0;54.288;366;2.037;7.139;19.547;3.098;2.834;8.981;807;1.217;801;5.346;393;1.722;0;62.316;588;3.328;9.254;20.697;3.092;2.362;9.312;1.248;2.463;298;7.126;358;2.190;0
1 de enero de 2025;12. Usera;25 a 29 años;11.330;231;141;658;3.513;581;596;2.756;169;122;46;1.802;69;646;0;5.696;153;87;381;1.908;326;298;1.392;78;47;29;714;30;253;0;5.634;78;54;277;1.605;255;298;1.364;91;75;17;1.088;39;393;0
1 de enero de 2025;12. Usera;30 a 34 años;11.648;87;277;674;3.717;635;545;2.122;190;189;77;2.123;79;933;0;5.869;55;185;388;1.952;331;284;1.105;90;75;50;915;34;405;0;5.779;32;92;286;1.765;304;261;1.017;100;114;27;1.208;45;528;0
1 de enero de 2025;12. Usera;35 a 39 años;11.000;27;310;820;4.118;582;519;1.609;200;317;99;1.562;101;736;0;5.418;13;189;427;2.026;300;283;824;94;100;69;711;61;321;0;5.582;14;121;393;2.092;282;236;785;106;217;30;851;40;415;0
1 de enero de 2025;12. Usera;40 a 44 años;11.530;18;143;1.010;4.717;489;481;1.884;262;442;139;1.360;138;447;0;5.571;9;80;530;2.334;257;284;908;91;129;87;599;71;192;0;5.959;9;63;480;2.383;232;197;976;171;313;52;761;67;255;0
1 de enero de 2025;12. Usera;45 a 49 años;12.644;29;204;1.133;4.726;677;626;2.227;394;576;157;1.393;142;360;0;5.999;13;87;570;2.399;312;308;1.071;151;187;109;563;80;149;0;6.645;16;117;563;2.327;365;318;1.156;243;389;48;830;62;211;0
1 de enero de 2025;12. Usera;50 a 54 años;12.747;35;235;1.314;4.693;769;734;2.000;312;605;208;1.475;85;282;0;6.102;17;114;668;2.343;381;401;947;108;186;147;607;35;148;0;6.645;18;121;646;2.350;388;333;1.053;204;419;61;868;50;134;0
1 de enero de 2025;12. Usera;55 a 59 años;11.353;42;243;1.327;4.095;911;762;1.847;206;444;123;1.100;53;200;0;5.379;20;111;679;1.998;456;383;823;87;140;90;471;25;96;0;5.974;22;132;648;2.097;455;379;1.024;119;304;33;629;28;104;0
1 de enero de 2025;12. Usera;60 a 64 años;9.580;44;263;1.328;3.523;783;464;1.617;170;357;85;778;30;138;0;4.403;10;115;606;1.630;368;249;767;58;118;71;326;20;65;0;5.177;34;148;722;1.893;415;215;850;112;239;14;452;10;73;0
1 de enero de 2025;12. Usera;65 a 69 años;7.122;61;292;1.553;2.597;331;201;1.138;74;255;49;455;18;98;0;3.217;13;130;645;1.158;154;130;554;27;96;45;201;10;54;0;3.905;48;162;908;1.439;177;71;584;47;159;4;254;8;44;0
1 de enero de 2025;12. Usera;70 a 74 años;4.903;68;401;1.446;1.656;182;115;571;37;142;30;200;15;40;0;2.126;22;143;581;687;73;84;313;11;47;27;107;12;19;0;2.777;46;258;865;969;109;31;258;26;95;3;93;3;21;0
1 de enero de 2025;12. Usera;75 a 79 años;4.240;60;601;1.576;1.258;110;66;256;23;92;43;131;6;18;0;1.679;11;174;578;499;59;55;130;7;34;38;79;4;11;0;2.561;49;427;998;759;51;11;126;16;58;5;52;2;7;0
1 de enero de 2025;12. Usera;80 a 84 años;3.505;80;678;1.439;870;64;45;152;10;62;29;63;8;5;0;1.295;15;225;477;321;35;36;87;5;24;26;34;6;4;0;2.210;65;453;962;549;29;9;65;5;38;3;29;2;1;0
1 de enero de 2025;12. Usera;85 a 89 años;2.687;85;784;1.122;453;47;30;72;1;46;12;24;3;8;0;898;11;205;358;176;29;28;38;0;19;11;16;3;4;0;1.789;74;579;764;277;18;2;34;1;27;1;8;0;4;0
1 de enero de 2025;12. Usera;90 a 94 años;1.796;60;583;790;252;25;12;36;4;23;1;5;4;1;0;503;3;134;214;93;13;11;18;0;11;1;2;2;1;0;1.293;57;449;576;159;12;1;18;4;12;0;3;2;0;0
1 de enero de 2025;12. Usera;95 a 99 años;443;23;178;178;43;4;0;4;3;8;1;1;0;0;0;116;1;53;33;16;4;0;3;0;4;1;1;0;0;0;327;22;125;145;27;0;0;1;3;4;0;0;0;0;0
1 de enero de 2025;12. Usera;100 y más años;76;4;32;25;13;0;0;2;0;0;0;0;0;0;0;17;0;5;4;7;0;0;1;0;0;0;0;0;0;0;59;4;27;21;6;0;0;1;0;0;0;0;0;0;0
1 de enero de 2025;13. Puente de Vallecas;Total;199.633;2.063;11.510;28.463;67.942;11.196;8.982;32.464;3.340;5.695;1.569;19.777;1.059;5.573;0;93.478;845;4.352;12.633;33.463;5.723;4.947;15.844;1.322;1.884;1.144;8.408;512;2.401;0;106.155;1.218;7.158;15.830;34.479;5.473;4.035;16.620;2.018;3.811;425;11.369;547;3.172;0
1 de enero de 2025;13. Puente de Vallecas;25 a 29 años;20.769;495;367;1.092;6.332;1.114;1.208;5.127;324;245;80;3.201;110;1.074;0;10.488;323;225;645;3.428;605;627;2.599;143;99;44;1.268;48;434;0;10.281;172;142;447;2.904;509;581;2.528;181;146;36;1.933;62;640;0
1 de enero de 2025;13. Puente de Vallecas;30 a 34 años;21.041;298;596;1.134;6.573;1.293;1.137;3.956;352;340;129;3.661;142;1.430;0;10.661;199;382;619;3.484;718;610;2.096;159;135;88;1.516;77;578;0;10.380;99;214;515;3.089;575;527;1.860;193;205;41;2.145;65;852;0
1 de enero de 2025;13. Puente de Vallecas;35 a 39 años;18.859;65;769;1.389;6.674;1.112;986;3.015;387;615;193;2.599;151;904;0;9.593;41;467;764;3.496;579;549;1.542;164;212;134;1.180;76;389;0;9.266;24;302;625;3.178;533;437;1.473;223;403;59;1.419;75;515;0
1 de enero de 2025;13. Puente de Vallecas;40 a 44 años;18.726;36;313;1.599;7.524;1.010;786;3.382;454;721;188;1.936;175;602;0;9.342;18;171;909;3.937;508;387;1.637;191;237;139;848;86;274;0;9.384;18;142;690;3.587;502;399;1.745;263;484;49;1.088;89;328;0
1 de enero de 2025;13. Puente de Vallecas;45 a 49 años;19.102;52;352;1.675;7.362;1.189;911;3.505;540;718;225;1.956;175;442;0;9.351;24;170;886;3.795;630;472;1.685;203;232;150;817;81;206;0;9.751;28;182;789;3.567;559;439;1.820;337;486;75;1.139;94;236;0
1 de enero de 2025;13. Puente de Vallecas;50 a 54 años;18.599;65;420;1.909;7.133;1.207;1.053;3.155;445;763;227;1.808;119;295;0;8.850;29;213;1.008;3.491;617;534;1.484;156;220;154;770;57;117;0;9.749;36;207;901;3.642;590;519;1.671;289;543;73;1.038;62;178;0
1 de enero de 2025;13. Puente de Vallecas;55 a 59 años;19.362;93;467;2.105;7.224;1.695;1.236;3.305;317;676;160;1.722;77;285;0;8.924;30;225;1.026;3.438;829;674;1.424;119;210;127;667;34;121;0;10.438;63;242;1.079;3.786;866;562;1.881;198;466;33;1.055;43;164;0
1 de enero de 2025;13. Puente de Vallecas;60 a 64 años;18.008;78;516;2.576;6.697;1.308;870;3.229;234;645;152;1.399;49;255;0;8.192;26;214;1.172;3.058;597;523;1.463;88;190;122;593;19;127;0;9.816;52;302;1.404;3.639;711;347;1.766;146;455;30;806;30;128;0
1 de enero de 2025;13. Puente de Vallecas;65 a 69 años;13.749;86;663;3.076;5.074;599;384;2.176;140;454;80;829;30;158;0;6.173;32;241;1.248;2.298;277;261;1.044;53;157;71;397;18;76;0;7.576;54;422;1.828;2.776;322;123;1.132;87;297;9;432;12;82;0
1 de enero de 2025;13. Puente de Vallecas;70 a 74 años;9.040;89;903;2.915;2.925;319;180;877;69;229;64;383;12;75;0;3.914;27;317;1.153;1.256;163;123;476;18;82;56;194;7;42;0;5.126;62;586;1.762;1.669;156;57;401;51;147;8;189;5;33;0
1 de enero de 2025;13. Puente de Vallecas;75 a 79 años;7.585;125;1.268;3.069;2.016;180;99;403;47;121;30;178;12;37;0;3.084;22;373;1.232;836;87;80;224;16;49;26;106;6;27;0;4.501;103;895;1.837;1.180;93;19;179;31;72;4;72;6;10;0
1 de enero de 2025;13. Puente de Vallecas;80 a 84 años;6.122;165;1.610;2.479;1.308;87;74;188;18;89;24;66;5;9;0;2.265;32;478;908;537;56;55;94;7;36;19;36;2;5;0;3.857;133;1.132;1.571;771;31;19;94;11;53;5;30;3;4;0
1 de enero de 2025;13. Puente de Vallecas;85 a 89 años;4.779;193;1.690;1.926;695;54;33;97;7;47;8;25;1;3;0;1.550;24;468;632;264;40;29;52;2;19;6;12;0;2;0;3.229;169;1.222;1.294;431;14;4;45;5;28;2;13;1;1;0
1 de enero de 2025;13. Puente de Vallecas;90 a 94 años;3.009;156;1.216;1.183;326;20;19;36;5;24;8;12;1;3;0;881;14;332;346;121;14;17;16;2;5;7;4;1;2;0;2.128;142;884;837;205;6;2;20;3;19;1;8;0;1;0
1 de enero de 2025;13. Puente de Vallecas;95 a 99 años;784;56;322;300;68;8;6;11;1;8;1;2;0;1;0;197;4;75;80;19;2;6;7;1;1;1;0;0;1;0;587;52;247;220;49;6;0;4;0;7;0;2;0;0;0
1 de enero de 2025;13. Puente de Vallecas;100 y más años;99;11;38;36;11;1;0;2;0;0;0;0;0;0;0;13;0;1;5;5;1;0;1;0;0;0;0;0;0;0;86;11;37;31;6;0;0;1;0;0;0;0;0;0;0
1 de enero de 2025;14. Moratalaz;Total;76.825;460;2.723;8.114;17.532;3.570;3.966;13.727;1.364;4.245;1.460;14.532;612;4.520;0;34.171;189;838;2.899;7.801;1.801;2.291;6.702;487;1.347;1.135;6.356;325;2.000;0;42.654;271;1.885;5.215;9.731;1.769;1.675;7.025;877;2.898;325;8.176;287;2.520;0
1 de enero de 2025;14. Moratalaz;25 a 29 años;6.215;98;37;144;1.145;270;390;1.545;65;31;24;1.770;36;660;0;3.095;67;19;85;622;169;228;818;30;14;9;749;15;270;0;3.120;31;18;59;523;101;162;727;35;17;15;1.021;21;390;0
1 de enero de 2025;14. Moratalaz;30 a 34 años;6.123;54;95;114;1.135;297;361;1.063;88;99;49;1.815;81;872;0;3.051;39;52;65;607;163;200;638;38;34;29;769;45;372;0;3.072;15;43;49;528;134;161;425;50;65;20;1.046;36;500;0
1 de enero de 2025;14. Moratalaz;35 a 39 años;5.462;7;109;183;1.152;247;361;872;99;307;83;1.355;64;623;0;2.683;7;69;95;633;132;207;472;37;88;61;597;31;254;0;2.779;0;40;88;519;115;154;400;62;219;22;758;33;369;0
1 de enero de 2025;14. Moratalaz;40 a 44 años;5.692;13;52;211;1.335;273;289;979;161;386;143;1.270;94;486;0;2.748;4;23;123;703;135;162;541;61;111;107;526;48;204;0;2.944;9;29;88;632;138;127;438;100;275;36;744;46;282;0
1 de enero de 2025;14. Moratalaz;45 a 49 años;5.934;19;49;193;1.286;297;333;1.115;179;415;167;1.426;97;358;0;2.818;12;23;97;686;161;178;577;78;126;109;567;48;156;0;3.116;7;26;96;600;136;155;538;101;289;58;859;49;202;0
1 de enero de 2025;14. Moratalaz;50 a 54 años;6.869;25;81;270;1.450;361;417;1.330;204;511;179;1.605;85;351;0;3.141;11;33;135;738;188;247;614;63;152;123;645;45;147;0;3.728;14;48;135;712;173;170;716;141;359;56;960;40;204;0
1 de enero de 2025;14. Moratalaz;55 a 59 años;7.751;20;87;395;1.676;543;579;1.484;170;562;170;1.654;54;357;0;3.455;6;36;191;759;280;308;661;58;164;131;664;31;166;0;4.296;14;51;204;917;263;271;823;112;398;39;990;23;191;0
1 de enero de 2025;14. Moratalaz;60 a 64 años;7.431;36;78;457;1.636;478;487;1.634;158;532;167;1.395;30;343;0;3.359;16;30;237;744;220;251;726;54;163;129;613;18;158;0;4.072;20;48;220;892;258;236;908;104;369;38;782;12;185;0
